cod_nat_pprt;lib_pprt;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_css_clic;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_prescription;dat_deprescription;dat_approbation;dat_conv;dat_modification;dat_annulation;dat_annexion_plu;dat_proroga;dat_abrog;etat_revision;dat_maj
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;236.0;Effet thermique;13026;Châteauneuf-les-Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;237.0;Effet de surpression;13026;Châteauneuf-les-Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;238.0;Effet toxique;13026;Châteauneuf-les-Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;236.0;Effet thermique;13056;Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;237.0;Effet de surpression;13056;Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090004;PPRT - TOTAL Raffinage Marketing;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;238.0;Effet toxique;13056;Martigues;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400027;2008-11-06 00:00:00;2013-11-18 00:00:00;2013-12-20 00:00:00;2009-04-10 00:00:00;;2014-05-02 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090005;PPRT - BUTAGAZ - Bollène;PPRT BUTAGAZ;236.0;Effet thermique;84019;Bollène;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400345;;2007-11-15 00:00:00;2007-11-15 00:00:00;2007-01-24 00:00:00;;2008-02-12 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20090005;PPRT - BUTAGAZ - Bollène;PPRT BUTAGAZ;237.0;Effet de surpression;84019;Bollène;Procédure PPRt chargée à partir de l'application GIDIC. N° contact GIDIC : 6400345;;2007-11-15 00:00:00;2007-11-15 00:00:00;2007-01-24 00:00:00;;2008-02-12 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20110044;PPRT de Stogaz;"";236.0;Effet thermique;13026;Châteauneuf-les-Martigues;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110044;PPRT de Stogaz;"";237.0;Effet de surpression;13026;Châteauneuf-les-Martigues;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110044;PPRT de Stogaz;"";236.0;Effet thermique;13043;Gignac-la-Nerthe;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110044;PPRT de Stogaz;"";237.0;Effet de surpression;13043;Gignac-la-Nerthe;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110044;PPRT de Stogaz;"";236.0;Effet thermique;13054;Marignane;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110044;PPRT de Stogaz;"";237.0;Effet de surpression;13054;Marignane;"";;;;2010-04-23 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";236.0;Effet thermique;84129;Sorgues;"";;2012-02-20 00:00:00;2012-03-21 00:00:00;2009-06-15 00:00:00;;2012-06-07 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";237.0;Effet de surpression;84129;Sorgues;"";;2012-02-20 00:00:00;2012-03-21 00:00:00;2009-06-15 00:00:00;;2012-06-07 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";238.0;Effet toxique;84129;Sorgues;"";;2012-02-20 00:00:00;2012-03-21 00:00:00;2009-06-15 00:00:00;;2012-06-07 00:00:00;;;;;;;f;2014-05-16 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236.0;Effet thermique;30312;Sauveterre;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237.0;Effet de surpression;30312;Sauveterre;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238.0;Effet toxique;30312;Sauveterre;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295.0;Effet de projection;30312;Sauveterre;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236.0;Effet thermique;30351;Villeneuve-lès-Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237.0;Effet de surpression;30351;Villeneuve-lès-Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238.0;Effet toxique;30351;Villeneuve-lès-Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295.0;Effet de projection;30351;Villeneuve-lès-Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236.0;Effet thermique;84007;Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237.0;Effet de surpression;84007;Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238.0;Effet toxique;84007;Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295.0;Effet de projection;84007;Avignon;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236.0;Effet thermique;84092;Le Pontet;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237.0;Effet de surpression;84092;Le Pontet;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238.0;Effet toxique;84092;Le Pontet;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295.0;Effet de projection;84092;Le Pontet;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236.0;Effet thermique;84129;Sorgues;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237.0;Effet de surpression;84129;Sorgues;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238.0;Effet toxique;84129;Sorgues;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295.0;Effet de projection;84129;Sorgues;"";;2013-06-10 00:00:00;2013-07-10 00:00:00;2009-07-06 00:00:00;;2013-12-13 00:00:00;;;;;;;f;2014-10-30 00:00:00
13DREAL20140003;PPRT de Berre l'Étang;"";236.0;Effet thermique;13014;Berre-l'Étang;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140003;PPRT de Berre l'Étang;"";237.0;Effet de surpression;13014;Berre-l'Étang;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140003;PPRT de Berre l'Étang;"";238.0;Effet toxique;13014;Berre-l'Étang;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140003;PPRT de Berre l'Étang;"";236.0;Effet thermique;13081;Rognac;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140003;PPRT de Berre l'Étang;"";237.0;Effet de surpression;13081;Rognac;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140003;PPRT de Berre l'Étang;"";238.0;Effet toxique;13081;Rognac;"";2010-12-15 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140004;PPRT de Fos Est;"";236.0;Effet thermique;13039;Fos-sur-Mer;"";2010-03-30 00:00:00;;;2011-01-26 00:00:00;;;;;;;;;f;
13DREAL20140004;PPRT de Fos Est;"";237.0;Effet de surpression;13039;Fos-sur-Mer;"";2010-03-30 00:00:00;;;2011-01-26 00:00:00;;;;;;;;;f;
13DREAL20140004;PPRT de Fos Est;"";238.0;Effet toxique;13039;Fos-sur-Mer;"";2010-03-30 00:00:00;;;2011-01-26 00:00:00;;;;;;;;;f;
13DREAL20140005;PPRT de Fos Ouest;"";236.0;Effet thermique;13004;Arles;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";237.0;Effet de surpression;13004;Arles;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";238.0;Effet toxique;13004;Arles;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";236.0;Effet thermique;13039;Fos-sur-Mer;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";237.0;Effet de surpression;13039;Fos-sur-Mer;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";238.0;Effet toxique;13039;Fos-sur-Mer;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";236.0;Effet thermique;13078;Port-Saint-Louis-du-Rhône;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";237.0;Effet de surpression;13078;Port-Saint-Louis-du-Rhône;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140005;PPRT de Fos Ouest;"";238.0;Effet toxique;13078;Port-Saint-Louis-du-Rhône;"";2012-01-25 00:00:00;;;2012-12-03 00:00:00;;;;;;;;;f;2014-06-13 00:00:00
13DREAL20140006;PPRT de Lavéra;"";236.0;Effet thermique;13056;Martigues;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140006;PPRT de Lavéra;"";237.0;Effet de surpression;13056;Martigues;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140006;PPRT de Lavéra;"";238.0;Effet toxique;13056;Martigues;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140006;PPRT de Lavéra;"";236.0;Effet thermique;13077;Port-de-Bouc;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140006;PPRT de Lavéra;"";237.0;Effet de surpression;13077;Port-de-Bouc;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140006;PPRT de Lavéra;"";238.0;Effet toxique;13077;Port-de-Bouc;"";2013-05-24 00:00:00;;;2013-08-01 00:00:00;;;;;;;;;f;
13DREAL20140007;PPRT - ArcelorMittal;"";236.0;Effet thermique;13039;Fos-sur-Mer;"";2009-04-08 00:00:00;2013-04-04 00:00:00;2013-05-14 00:00:00;2009-11-10 00:00:00;;2013-08-01 00:00:00;;;;;;;f;
13DREAL20140007;PPRT - ArcelorMittal;"";237.0;Effet de surpression;13039;Fos-sur-Mer;"";2009-04-08 00:00:00;2013-04-04 00:00:00;2013-05-14 00:00:00;2009-11-10 00:00:00;;2013-08-01 00:00:00;;;;;;;f;
13DREAL20140007;PPRT - ArcelorMittal;"";238.0;Effet toxique;13039;Fos-sur-Mer;"";2009-04-08 00:00:00;2013-04-04 00:00:00;2013-05-14 00:00:00;2009-11-10 00:00:00;;2013-08-01 00:00:00;;;;;;;f;
13DREAL20140008;PPRT Arkema Marseille St Menet;"";237.0;Effet de surpression;13070;La Penne-sur-Huveaune;"";2009-02-25 00:00:00;2013-06-17 00:00:00;2013-07-18 00:00:00;2009-05-22 00:00:00;;2013-11-04 00:00:00;;;;2014-02-24 00:00:00;;;f;
13DREAL20140008;PPRT Arkema Marseille St Menet;"";238.0;Effet toxique;13070;La Penne-sur-Huveaune;"";2009-02-25 00:00:00;2013-06-17 00:00:00;2013-07-18 00:00:00;2009-05-22 00:00:00;;2013-11-04 00:00:00;;;;2014-02-24 00:00:00;;;f;
13DREAL20140009;PPRT de Brenntag Vitrolles;"";236.0;Effet thermique;13117;Vitrolles;"";2009-03-27 00:00:00;2013-05-13 00:00:00;2013-06-14 00:00:00;2009-11-10 00:00:00;;2013-11-04 00:00:00;;;;;;;f;
13DREAL20140009;PPRT de Brenntag Vitrolles;"";237.0;Effet de surpression;13117;Vitrolles;"";2009-03-27 00:00:00;2013-05-13 00:00:00;2013-06-14 00:00:00;2009-11-10 00:00:00;;2013-11-04 00:00:00;;;;;;;f;
13DREAL20140010;PPRT Butagaz Rognac;"";236.0;Effet thermique;13081;Rognac;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;
13DREAL20140010;PPRT Butagaz Rognac;"";237.0;Effet de surpression;13081;Rognac;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;
13DREAL20140010;PPRT Butagaz Rognac;"";236.0;Effet thermique;13117;Vitrolles;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;
13DREAL20140010;PPRT Butagaz Rognac;"";237.0;Effet de surpression;13117;Vitrolles;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;
13DREAL20140011;PPRT CDH Rognac;"";236.0;Effet thermique;13081;Rognac;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20140011;PPRT CDH Rognac;"";237.0;Effet de surpression;13081;Rognac;"";2009-03-27 00:00:00;;;2009-11-10 00:00:00;;;;;;;;;f;2014-06-20 00:00:00
13DREAL20140012;PPRT LBSF du Port de la Pointe;"";236.0;Effet thermique;13014;Berre-l'Étang;"";2010-12-15 00:00:00;;;2011-06-14 00:00:00;;2015-04-28 00:00:00;;;;;;;f;2015-12-04 00:00:00
13DREAL20140012;PPRT LBSF du Port de la Pointe;"";237.0;Effet de surpression;13014;Berre-l'Étang;"";2010-12-15 00:00:00;;;2011-06-14 00:00:00;;2015-04-28 00:00:00;;;;;;;f;2015-12-04 00:00:00
13DREAL20140013;PPRT DAHER Arles;"";236.0;Effet thermique;13004;Arles;"";2010-03-24 00:00:00;2013-11-12 00:00:00;2013-12-13 00:00:00;2010-09-06 00:00:00;;2014-05-26 00:00:00;;;;;;;f;2014-06-20 00:00:00
13DREAL20140013;PPRT DAHER Arles;"";238.0;Effet toxique;13004;Arles;"";2010-03-24 00:00:00;2013-11-12 00:00:00;2013-12-13 00:00:00;2010-09-06 00:00:00;;2014-05-26 00:00:00;;;;;;;f;2014-06-20 00:00:00
13DREAL20140014;PPRT Deulep;"";236.0;Effet thermique;13078;Port-Saint-Louis-du-Rhône;"";2010-03-30 00:00:00;2013-11-04 00:00:00;2013-12-06 00:00:00;2010-02-23 00:00:00;;2014-05-26 00:00:00;;;;;;;f;2014-06-20 00:00:00
13DREAL20140014;PPRT Deulep;"";237.0;Effet de surpression;13078;Port-Saint-Louis-du-Rhône;"";2010-03-30 00:00:00;2013-11-04 00:00:00;2013-12-06 00:00:00;2010-02-23 00:00:00;;2014-05-26 00:00:00;;;;;;;f;2014-06-20 00:00:00
13DREAL20140015;PPRT EPC Saint Martin de Crau;"";237.0;Effet de surpression;13097;Saint-Martin-de-Crau;"";2010-03-24 00:00:00;2013-10-14 00:00:00;2013-11-18 00:00:00;2010-06-14 00:00:00;;2014-04-16 00:00:00;;;;2014-07-08 00:00:00;;;f;2014-08-01 00:00:00
13DREAL20140016;PPRT EPC Cabriès;"";237.0;Effet de surpression;13019;Cabriès;"";2010-01-20 00:00:00;;;2010-04-28 00:00:00;;2015-11-22 00:00:00;;;;;;;f;2015-12-04 00:00:00
13DREAL20140017;PPRT Eurenco St Martin de Crau;"";236.0;Effet thermique;13097;Saint-Martin-de-Crau;"";2010-03-24 00:00:00;;;2010-12-30 00:00:00;;;;;;;;;f;2014-10-30 00:00:00
13DREAL20140017;PPRT Eurenco St Martin de Crau;"";237.0;Effet de surpression;13097;Saint-Martin-de-Crau;"";2010-03-24 00:00:00;;;2010-12-30 00:00:00;;;;;;;;;f;2014-10-30 00:00:00
13DREAL20140017;PPRT Eurenco St Martin de Crau;"";295.0;Effet de projection;13097;Saint-Martin-de-Crau;"";2010-03-24 00:00:00;;;2010-12-30 00:00:00;;;;;;;;;f;2014-10-30 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;215.0;Risque industriel;14090;Boulon;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;237.0;Effet de surpression;14090;Boulon;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;215.0;Risque industriel;14100;Bretteville-sur-Laize;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;237.0;Effet de surpression;14100;Bretteville-sur-Laize;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;215.0;Risque industriel;14290;Fresney-le-Puceux;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;237.0;Effet de surpression;14290;Fresney-le-Puceux;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;215.0;Risque industriel;14603;Saint-Laurent-de-Condel;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160001;PPRT EPC France (Boulon);calvados;237.0;Effet de surpression;14603;Saint-Laurent-de-Condel;"";;;;2011-02-01 00:00:00;;2013-04-03 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;215.0;Risque industriel;14327;Hérouville-Saint-Clair;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;236.0;Effet thermique;14327;Hérouville-Saint-Clair;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;237.0;Effet de surpression;14327;Hérouville-Saint-Clair;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;215.0;Risque industriel;14437;Mondeville;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;236.0;Effet thermique;14437;Mondeville;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
14DDTM20160002;PPRT Dépôts pétroliers côtiers;calvados;237.0;Effet de surpression;14437;Mondeville;"";;2014-11-17 00:00:00;2014-12-17 00:00:00;2011-01-21 00:00:00;;2015-05-14 00:00:00;;;;;;;f;2017-08-07 00:00:00
16DDT20120003;PPRT Antargaz;"";236.0;Effet thermique;16152;Gimeux;"";;;;2009-12-18 00:00:00;;2012-12-10 00:00:00;;;;;;;f;2013-08-30 00:00:00
16DDT20120003;PPRT Antargaz;"";237.0;Effet de surpression;16152;Gimeux;"";;;;2009-12-18 00:00:00;;2012-12-10 00:00:00;;;;;;;f;2013-08-30 00:00:00
16DDT20120003;PPRT Antargaz;"";236.0;Effet thermique;16217;Merpins;"";;;;2009-12-18 00:00:00;;2012-12-10 00:00:00;;;;;;;f;2013-08-30 00:00:00
16DDT20120003;PPRT Antargaz;"";237.0;Effet de surpression;16217;Merpins;"";;;;2009-12-18 00:00:00;;2012-12-10 00:00:00;;;;;;;f;2013-08-30 00:00:00
16DDT20120004;"";"";236.0;Effet thermique;16217;Merpins;"";;2011-11-03 00:00:00;2011-12-05 00:00:00;2009-12-23 00:00:00;;2012-01-05 00:00:00;2012-02-27 00:00:00;;;;;;f;2012-04-24 00:00:00
16DDT20120004;"";"";237.0;Effet de surpression;16217;Merpins;"";;2011-11-03 00:00:00;2011-12-05 00:00:00;2009-12-23 00:00:00;;2012-01-05 00:00:00;2012-02-27 00:00:00;;;;;;f;2012-04-24 00:00:00
16DDT20120005;PPRT Jas Hennessy;"";236.0;Effet thermique;16097;Cherves-Richemont;"";;2011-04-18 00:00:00;2011-05-20 00:00:00;2009-12-31 00:00:00;;2011-07-28 00:00:00;2011-10-04 00:00:00;;;;;;f;2013-08-30 00:00:00
16DDT20120005;PPRT Jas Hennessy;"";237.0;Effet de surpression;16097;Cherves-Richemont;"";;2011-04-18 00:00:00;2011-05-20 00:00:00;2009-12-31 00:00:00;;2011-07-28 00:00:00;2011-10-04 00:00:00;;;;;;f;2013-08-30 00:00:00
16DDT20120005;PPRT Jas Hennessy;"";236.0;Effet thermique;16102;Cognac;"";;2011-04-18 00:00:00;2011-05-20 00:00:00;2009-12-31 00:00:00;;2011-07-28 00:00:00;2011-10-04 00:00:00;;;;;;f;2013-08-30 00:00:00
16DDT20120005;PPRT Jas Hennessy;"";237.0;Effet de surpression;16102;Cognac;"";;2011-04-18 00:00:00;2011-05-20 00:00:00;2009-12-31 00:00:00;;2011-07-28 00:00:00;2011-10-04 00:00:00;;;;;;f;2013-08-30 00:00:00
17DDTM20140001;PPRT SIMAFEX;PPRT Simafex;237.0;Effet de surpression;17218;Marans;"";;2012-10-22 00:00:00;2012-11-21 00:00:00;2009-12-29 00:00:00;;2012-12-21 00:00:00;;;;2013-07-11 00:00:00;;;f;2014-02-10 00:00:00
17DDTM20140002;PPRT GRATECAP;PPRT Gratecap;236.0;Effet thermique;17300;La Rochelle;"";;2010-11-22 00:00:00;2010-12-24 00:00:00;2009-04-15 00:00:00;;2011-03-29 00:00:00;;;;2011-11-17 00:00:00;;;f;2014-02-10 00:00:00
17DDTM20140002;PPRT GRATECAP;PPRT Gratecap;237.0;Effet de surpression;17300;La Rochelle;"";;2010-11-22 00:00:00;2010-12-24 00:00:00;2009-04-15 00:00:00;;2011-03-29 00:00:00;;;;2011-11-17 00:00:00;;;f;2014-02-10 00:00:00
17DDTM20140002;PPRT GRATECAP;PPRT Gratecap;238.0;Effet toxique;17300;La Rochelle;"";;2010-11-22 00:00:00;2010-12-24 00:00:00;2009-04-15 00:00:00;;2011-03-29 00:00:00;;;;2011-11-17 00:00:00;;;f;2014-02-10 00:00:00
17DDTM20140003;PPRT RHODIA;PPRT Rhodia;237.0;Effet de surpression;17300;La Rochelle;"";;2013-01-28 00:00:00;2013-03-04 00:00:00;2009-12-29 00:00:00;;2013-04-10 00:00:00;;;;2013-07-05 00:00:00;;;f;2014-02-10 00:00:00
17DDTM20140003;PPRT RHODIA;PPRT Rhodia;238.0;Effet toxique;17300;La Rochelle;"";;2013-01-28 00:00:00;2013-03-04 00:00:00;2009-12-29 00:00:00;;2013-04-10 00:00:00;;;;2013-07-05 00:00:00;;;f;2014-02-10 00:00:00
