cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_proroga;dat_abrog;etat_revision;dat_maj
62DDTM20150002;"";Lensois;288.0;Glissements ou mouvements de pente;62510;Liévin;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;293.0;Tassements;62510;Liévin;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;256.0;Effondrements localisés;62528;Loos-en-Gohelle;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;259.0;Emissions en surface de gaz de mine;62528;Loos-en-Gohelle;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;288.0;Glissements ou mouvements de pente;62528;Loos-en-Gohelle;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
62DDTM20150002;"";Lensois;293.0;Tassements;62528;Loos-en-Gohelle;+ aléa échauffement de dépôts de matériaux;;;;;2015-06-10 00:00:00;;;;;;;;;;;;;;f;2015-06-29 00:00:00
63DDT20140005;"";de Brassac les Mines;256.0;Effondrements localisés;63022;Auzat-la-Combelle;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;288.0;Glissements ou mouvements de pente;63022;Auzat-la-Combelle;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;293.0;Tassements;63022;Auzat-la-Combelle;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;296.0;Échauffement des terrains de dépôts;63022;Auzat-la-Combelle;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;256.0;Effondrements localisés;63050;Brassac-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;288.0;Glissements ou mouvements de pente;63050;Brassac-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;293.0;Tassements;63050;Brassac-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;296.0;Échauffement des terrains de dépôts;63050;Brassac-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;256.0;Effondrements localisés;63091;Charbonnier-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;288.0;Glissements ou mouvements de pente;63091;Charbonnier-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;293.0;Tassements;63091;Charbonnier-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
63DDT20140005;"";de Brassac les Mines;296.0;Échauffement des terrains de dépôts;63091;Charbonnier-les-Mines;"";;;;;2014-07-16 00:00:00;;;;;;;;2017-09-11 00:00:00;;;;;;f;2017-10-19 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;256.0;Effondrements localisés;69014;Aveize;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;259.0;Emissions en surface de gaz de mine;69014;Aveize;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;288.0;Glissements ou mouvements de pente;69014;Aveize;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;290.0;Ecroulements rocheux;69014;Aveize;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;293.0;Tassements;69014;Aveize;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;256.0;Effondrements localisés;69178;Souzy;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;259.0;Emissions en surface de gaz de mine;69178;Souzy;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;288.0;Glissements ou mouvements de pente;69178;Souzy;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;290.0;Ecroulements rocheux;69178;Souzy;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;293.0;Tassements;69178;Souzy;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;256.0;Effondrements localisés;69201;Sainte-Foy-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;259.0;Emissions en surface de gaz de mine;69201;Sainte-Foy-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;288.0;Glissements ou mouvements de pente;69201;Sainte-Foy-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;290.0;Ecroulements rocheux;69201;Sainte-Foy-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;293.0;Tassements;69201;Sainte-Foy-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;256.0;Effondrements localisés;69203;Saint-Genis-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;259.0;Emissions en surface de gaz de mine;69203;Saint-Genis-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;288.0;Glissements ou mouvements de pente;69203;Saint-Genis-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;290.0;Ecroulements rocheux;69203;Saint-Genis-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
69DDT20140001;"";Sainte Foy l'Argentière;293.0;Tassements;69203;Saint-Genis-l'Argentière;"";;;;;2013-11-08 00:00:00;;;;;;2016-04-25 00:00:00;2016-05-27 00:00:00;2017-01-06 00:00:00;;;;;;f;2017-04-04 00:00:00
73PREF20160033;"";"";254.0;Mouvements de terrains miniers;73288;Sonnaz;"";;;;;2010-06-23 00:00:00;;;;;;;;2013-11-15 00:00:00;;;;;;f;
73PREF20160033;"";"";256.0;Effondrements localisés;73288;Sonnaz;"";;;;;2010-06-23 00:00:00;;;;;;;;2013-11-15 00:00:00;;;;;;f;
73PREF20160033;"";"";254.0;Mouvements de terrains miniers;73329;Voglans;"";;;;;2010-06-23 00:00:00;;;;;;;;2013-11-15 00:00:00;;;;;;f;
73PREF20160033;"";"";256.0;Effondrements localisés;73329;Voglans;"";;;;;2010-06-23 00:00:00;;;;;;;;2013-11-15 00:00:00;;;;;;f;
73PREF20160034;"";"";252.0;Effondrements généralisés;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";254.0;Mouvements de terrains miniers;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";257.0;Affaissements progressifs;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";288.0;Glissements ou mouvements de pente;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";293.0;Tassements;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";296.0;Échauffement des terrains de dépôts;73006;Aime;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";252.0;Effondrements généralisés;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";254.0;Mouvements de terrains miniers;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";257.0;Affaissements progressifs;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";288.0;Glissements ou mouvements de pente;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";293.0;Tassements;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160034;"";"";296.0;Échauffement des terrains de dépôts;73150;Mâcot-la-Plagne;"";;;;;2012-12-28 00:00:00;;;;;;;;2014-12-18 00:00:00;;;;;;f;
73PREF20160035;"";"";254.0;Mouvements de terrains miniers;73077;Les Chapelles;"";;;;;2012-12-28 00:00:00;;;;;;;;2015-10-20 00:00:00;;;;;;f;
73PREF20160035;"";"";256.0;Effondrements localisés;73077;Les Chapelles;"";;;;;2012-12-28 00:00:00;;;;;;;;2015-10-20 00:00:00;;;;;;f;
73PREF20160035;"";"";288.0;Glissements ou mouvements de pente;73077;Les Chapelles;"";;;;;2012-12-28 00:00:00;;;;;;;;2015-10-20 00:00:00;;;;;;f;
73PREF20160036;"";"";254.0;Mouvements de terrains miniers;73198;La Perrière;"";;;;;2015-02-13 00:00:00;;;;;;;;;;;;;;f;
74DDT20150010;"";"";256.0;Effondrements localisés;74152;Lovagny;"";;;;;2015-05-06 00:00:00;;;;;;;;;;;;;;f;
