cod_nat_dicrim;lib_dicrim;lib_bassin_risques;cod_commune;lib_commune;lib_commentaire;dat_program_dicrim_deb;dat_program_dicrim_fin;dat_etu_dicrim_deb;dat_etu_dicrim_fin;dat_publi_dicrim;dat_reception_min;dat_maj
24DDT20150108;DICRIM ST NEXANS;"";24472;Saint-Nexans;"";;;;;2015-02-26 00:00:00;;
24DDT20150107;DICRIM ST LAURENT SUR MANOIRE;"";24439;Saint-Laurent-sur-Manoire;"";;;;;2014-04-09 00:00:00;;
24DDT20150106;DICRIM ST GERMAIN ET MONS;"";24419;Saint-Germain-et-Mons;"";;;;;2013-11-25 00:00:00;;
24DDT20150105;DICRIM ST FRONT D'ALEMPS;"";24408;Saint-Front-d'Alemps;"";;;;;2014-03-14 00:00:00;;
24DDT20150104;DICRIM SAGELAT;"";24360;Sagelat;"";;;;;2013-10-29 00:00:00;;
24DDT20150103;DICRIM PAUNAT;"";24318;Paunat;"";;;;;2015-01-23 00:00:00;;
24DDT20150102;DICRIM NEGRONDES;"";24308;Négrondes;"";;;;;2013-12-19 00:00:00;;
24DDT20150101;DICRIM MOUZENS;"";24298;Mouzens;"";;;;;2014-02-24 00:00:00;;
24DDT20150100;DICRIM MONPLAISANT;"";24293;Monplaisant;"";;;;;2013-10-28 00:00:00;;
24DDT20150099;DICRIM MONTIGNAC;"";24291;Montignac;"";;;;;2013-09-27 00:00:00;;
24DDT20150098;DIDRIM MONFAUCON;"";24277;Monfaucon;"";;;;;2013-11-27 00:00:00;;
24DDT20150097;DICRIM MILHAC;"";24270;Milhac-d'Auberoche;"";;;;;2014-05-19 00:00:00;;
24DDT20150096;DIDRIM MEYRALS;"";24268;Meyrals;"";;;;;2014-11-06 00:00:00;;
24DDT20150095;DICRIM MENESPLET;"";24264;Ménesplet;"";;;;;2014-04-01 00:00:00;;
24DDT20150094;DICRIM MAUZAC;"";24260;Mauzac-et-Grand-Castang;"";;;;;2014-01-20 00:00:00;;2015-11-18 00:00:00
