Insee;num_risque_jo;annee
12178;39.0;2013
12179;1.0;2014
12180;39.0;2012
12183;1.0;2014
12192;1.0;2014
12192;1.0;2014
12200;39.0;2012
12200;39.0;2012
12208;39.0;2013
12208;1.0;2014
12208;1.0;2014
12212;1.0;2015
12213;1.0;2014
12220;1.0;2014
12222;1.0;2014
12225;1.0;2014
12225;1.0;2014
12228;1.0;2014
12232;39.0;2013
12232;1.0;2014
12232;1.0;2014
12233;1.0;2014
12243;1.0;2014
12245;1.0;2013
12248;1.0;2014
12251;39.0;2012
12251;39.0;2012
12257;39.0;2012
12257;39.0;2012
12259;1.0;2013
12274;1.0;2014
12282;39.0;2012
12282;39.0;2012
12282;1.0;2014
12285;1.0;2013
12286;39.0;2013
12286;1.0;2014
12286;1.0;2014
12286;16.0;2015
12292;39.0;2012
12292;39.0;2012
12292;1.0;2014
12292;1.0;2014
13002;39.0;2013
13003;1.0;2015
13007;1.0;2013
13008;1.0;2015
13013;1.0;2014
13016;1.0;2014
13019;1.0;2013
13022;1.0;2012
13026;1.0;2015
13035;1.0;2015
13040;1.0;2016
13050;1.0;2015
13053;1.0;2015
13055;1.0;2013
13055;1.0;2013
13056;1.0;2015
13058;39.0;2016
13071;1.0;2013
13071;1.0;2013
13071;39.0;2013
13072;1.0;2014
13072;1.0;2015
13077;1.0;2015
13080;1.0;2014
13080;1.0;2015
13084;39.0;2013
13087;1.0;2014
13092;1.0;2015
13092;16.0;2015
13098;1.0;2015
13103;1.0;2015
13104;1.0;2015
13105;1.0;2015
13106;1.0;2013
13109;1.0;2013
13110;1.0;2015
13115;1.0;2015
13119;1.0;2012
13119;1.0;2014
14014;1.0;2013
14015;1.0;2013
14022;32.0;2013
14033;1.0;2014
14060;1.0;2013
14068;1.0;2013
14076;1.0;2013
14081;1.0;2016
14083;1.0;2014
14101;1.0;2013
14118;1.0;2013
14118;16.0;2013
14118;1.0;2014
14118;1.0;2015
14125;1.0;2013
14167;1.0;2013
14170;1.0;2013
14254;1.0;2015
14271;1.0;2013
14280;16.0;2016
14312;32.0;2013
14327;1.0;2013
14329;39.0;2012
14329;39.0;2012
14329;1.0;2012
14341;1.0;2013
14344;39.0;2013
14383;1.0;2013
14403;39.0;2012
14403;39.0;2012
14407;1.0;2013
14437;1.0;2013
14495;1.0;2013
14509;1.0;2013
14515;16.0;2012
14515;32.0;2013
14541;1.0;2014
14555;16.0;2013
14555;39.0;2013
14566;1.0;2013
14592;21.0;2013
14633;39.0;2012
14633;39.0;2012
14690;1.0;2013
14739;32.0;2013
14745;32.0;2013
14758;1.0;2013
15068;1.0;2012
15089;16.0;2016
15093;1.0;2016
15093;16.0;2016
15120;1.0;2015
15127;16.0;2012
15152;16.0;2016
15152;1.0;2016
15185;1.0;2012
15185;1.0;2012
15187;1.0;2012
15187;1.0;2015
15223;16.0;2014
15261;1.0;2012
16003;39.0;2012
16007;39.0;2012
16007;39.0;2012
16008;39.0;2012
16008;39.0;2012
16008;1.0;2016
16011;39.0;2012
16013;1.0;2013
16015;39.0;2012
16015;1.0;2012
16016;1.0;2016
16017;1.0;2013
16017;1.0;2014
16018;39.0;2012
16018;39.0;2012
16020;16.0;2013
16026;39.0;2012
16026;39.0;2012
16028;39.0;2012
16028;39.0;2012
16029;39.0;2012
16029;39.0;2012
16034;1.0;2012
16038;39.0;2012
16038;1.0;2013
16042;1.0;2014
16051;1.0;2014
16055;39.0;2012
16058;1.0;2013
16061;39.0;2012
16072;1.0;2012
16072;1.0;2015
16073;39.0;2012
16073;39.0;2012
16073;1.0;2012
16073;1.0;2014
16076;39.0;2012
16077;39.0;2012
16077;39.0;2012
16078;39.0;2012
16078;39.0;2012
16078;1.0;2012
16078;1.0;2016
16079;39.0;2012
16079;39.0;2012
16083;1.0;2012
16083;1.0;2014
16084;39.0;2012
16084;39.0;2012
16084;1.0;2015
16084;1.0;2015
16085;39.0;2012
16085;39.0;2012
16088;39.0;2012
16089;39.0;2012
16089;39.0;2012
16090;39.0;2012
16090;39.0;2012
16093;39.0;2012
16093;39.0;2012
16101;39.0;2012
16101;39.0;2012
16102;1.0;2013
16102;1.0;2016
16109;1.0;2014
16110;1.0;2013
16113;39.0;2012
16113;39.0;2012
16113;1.0;2013
16113;1.0;2014
16115;39.0;2012
16115;39.0;2012
16117;1.0;2012
16119;39.0;2012
16119;39.0;2012
16119;1.0;2012
16120;39.0;2012
16120;39.0;2012
16128;39.0;2012
16130;39.0;2012
16130;39.0;2012
16133;39.0;2012
16133;39.0;2012
16135;39.0;2012
16137;39.0;2012
16137;39.0;2012
16138;39.0;2012
16138;39.0;2012
16145;1.0;2016
16146;39.0;2012
16147;39.0;2012
16147;39.0;2012
16151;39.0;2012
16151;39.0;2012
16152;39.0;2012
16152;39.0;2012
16153;1.0;2012
16154;39.0;2012
16154;39.0;2012
16154;1.0;2013
16158;39.0;2012
16158;39.0;2012
16166;39.0;2012
16166;39.0;2012
16166;1.0;2012
16166;1.0;2013
16167;39.0;2012
16167;39.0;2012
16167;1.0;2016
16170;39.0;2012
16171;1.0;2016
16180;1.0;2012
16180;1.0;2014
16187;39.0;2012
16192;39.0;2012
16192;39.0;2012
16192;1.0;2016
16198;39.0;2012
16198;39.0;2012
16199;39.0;2012
16199;39.0;2012
16201;39.0;2012
16203;39.0;2012
16203;39.0;2012
16210;1.0;2012
16210;1.0;2012
16211;39.0;2012
16211;39.0;2012
16214;39.0;2012
16214;39.0;2012
16215;39.0;2012
16215;39.0;2012
16215;1.0;2012
16220;1.0;2016
16221;1.0;2014
16222;1.0;2012
16223;39.0;2012
16223;39.0;2012
16224;39.0;2012
16227;39.0;2012
16227;1.0;2014
16228;1.0;2014
16232;39.0;2012
16236;39.0;2012
16236;39.0;2012
16238;1.0;2013
16242;39.0;2012
16244;39.0;2012
16244;39.0;2012
16249;39.0;2012
16249;39.0;2012
16250;39.0;2012
16258;39.0;2012
16258;39.0;2012
16264;39.0;2012
16264;39.0;2012
16269;39.0;2012
16269;39.0;2012
16271;39.0;2012
16271;39.0;2012
16271;1.0;2013
16277;1.0;2013
16279;1.0;2014
16280;39.0;2012
16285;39.0;2012
16287;39.0;2012
16287;39.0;2012
16287;1.0;2013
16290;39.0;2012
16290;39.0;2012
16291;39.0;2012
16291;39.0;2012
16291;1.0;2012
16292;1.0;2013
16292;1.0;2014
16302;39.0;2012
16302;39.0;2012
16303;1.0;2016
16303;1.0;2016
16323;39.0;2012
16329;39.0;2012
16329;39.0;2012
16334;39.0;2012
16334;39.0;2012
16339;1.0;2014
16341;39.0;2012
16341;39.0;2012
16344;39.0;2012
16344;39.0;2012
16348;39.0;2012
16348;39.0;2012
16349;39.0;2012
16350;39.0;2012
16350;39.0;2012
16353;39.0;2012
16355;39.0;2012
16358;39.0;2012
16358;39.0;2012
16358;1.0;2013
16362;39.0;2012
16362;39.0;2012
16368;39.0;2012
16369;1.0;2013
16370;39.0;2012
16370;39.0;2012
16371;1.0;2013
16371;1.0;2014
16374;39.0;2012
16374;1.0;2012
16383;39.0;2012
16383;39.0;2012
16384;39.0;2012
16384;39.0;2012
16385;39.0;2012
16385;39.0;2012
16385;1.0;2012
16385;1.0;2014
16395;1.0;2016
16400;39.0;2012
16403;39.0;2012
16403;39.0;2012
16409;1.0;2014
16421;39.0;2012
16422;39.0;2012
16422;39.0;2012
16424;1.0;2012
17002;39.0;2012
17010;39.0;2012
17010;2.0;2016
17012;39.0;2012
17012;1.0;2013
17016;39.0;2012
17016;39.0;2012
17018;39.0;2012
17018;39.0;2012
17020;39.0;2012
17020;39.0;2012
17020;39.0;2012
17020;39.0;2012
17021;39.0;2012
17021;39.0;2012
17022;39.0;2012
17022;39.0;2012
17036;39.0;2012
17037;39.0;2013
17043;1.0;2013
17043;1.0;2015
17044;39.0;2012
17044;39.0;2012
17052;39.0;2012
17053;1.0;2013
17058;39.0;2012
17058;39.0;2012
17060;39.0;2012
17060;39.0;2012
17064;39.0;2012
17065;39.0;2012
17068;39.0;2012
17068;39.0;2012
17072;39.0;2012
17072;39.0;2012
17073;39.0;2013
17075;1.0;2013
17079;39.0;2012
17083;1.0;2013
17085;1.0;2013
17086;39.0;2012
17089;39.0;2012
17089;39.0;2012
17093;39.0;2012
17093;39.0;2012
17094;2.0;2016
17095;39.0;2013
17097;1.0;2015
17099;39.0;2012
17102;39.0;2012
17103;1.0;2013
17104;39.0;2012
17107;39.0;2013
17108;39.0;2012
17108;39.0;2012
17110;39.0;2012
17118;39.0;2012
17130;39.0;2012
17130;39.0;2012
17133;39.0;2012
17139;1.0;2013
17140;39.0;2012
17146;39.0;2013
17147;39.0;2012
17152;39.0;2012
17152;1.0;2013
17155;39.0;2012
17155;39.0;2012
17156;39.0;2012
17156;39.0;2012
17164;39.0;2012
17164;39.0;2012
17168;39.0;2012
17168;39.0;2012
17168;2.0;2016
17172;39.0;2012
17174;1.0;2013
17174;1.0;2016
17181;39.0;2012
17181;39.0;2012
17182;39.0;2012
17200;39.0;2012
17205;39.0;2012
17216;1.0;2013
17217;39.0;2012
17218;39.0;2012
17218;39.0;2012
17219;39.0;2012
17224;1.0;2013
17226;39.0;2012
17226;39.0;2012
17228;39.0;2012
17228;39.0;2012
17229;39.0;2012
17231;39.0;2012
17235;39.0;2012
17235;39.0;2012
17237;39.0;2012
17240;39.0;2012
17241;39.0;2012
17241;1.0;2012
17246;39.0;2012
17246;1.0;2013
17253;1.0;2013
17254;1.0;2013
17260;39.0;2012
17264;39.0;2012
17267;39.0;2012
17269;39.0;2013
17272;1.0;2013
17275;39.0;2012
17276;39.0;2013
17280;39.0;2013
17281;39.0;2012
17281;39.0;2012
17282;39.0;2013
17287;39.0;2012
17292;1.0;2013
17294;39.0;2012
17294;1.0;2013
17295;39.0;2012
17296;39.0;2012
17299;39.0;2012
17299;1.0;2013
17299;1.0;2016
17300;39.0;2012
17300;39.0;2012
17302;39.0;2012
17302;39.0;2012
17303;39.0;2012
17303;39.0;2012
17306;39.0;2012
17306;39.0;2012
17308;39.0;2012
17308;1.0;2013
17311;39.0;2012
17311;39.0;2012
17312;39.0;2012
17313;39.0;2012
17314;39.0;2012
17319;39.0;2012
17319;39.0;2012
17320;1.0;2013
17321;1.0;2013
17322;39.0;2012
17323;39.0;2012
17323;39.0;2012
17330;39.0;2012
17336;39.0;2012
17336;39.0;2012
17337;39.0;2012
17339;39.0;2012
17339;39.0;2012
17340;1.0;2013
17342;39.0;2012
17342;39.0;2012
17343;39.0;2012
17345;39.0;2012
17347;39.0;2012
17352;1.0;2013
17353;39.0;2012
17359;1.0;2013
17363;39.0;2012
17363;39.0;2012
17365;39.0;2012
17380;39.0;2013
17385;39.0;2012
17387;39.0;2012
17387;39.0;2012
17397;39.0;2012
17403;39.0;2012
17409;39.0;2012
17415;39.0;2012
17415;39.0;2012
17421;39.0;2012
17424;1.0;2014
17433;39.0;2012
17438;39.0;2012
17440;39.0;2012
17448;1.0;2013
17449;39.0;2013
17449;1.0;2016
17453;1.0;2013
17455;1.0;2013
17458;39.0;2012
17458;39.0;2012
17460;39.0;2013
17462;39.0;2012
17462;39.0;2012
17463;39.0;2012
17463;39.0;2012
17463;1.0;2013
17463;1.0;2016
17479;39.0;2012
17483;39.0;2012
17484;39.0;2012
17484;39.0;2012
17486;39.0;2012
18001;1.0;2016
18004;1.0;2016
18004;1.0;2016
18005;1.0;2016
18011;1.0;2016
18011;1.0;2016
18013;1.0;2016
18015;1.0;2016
18015;1.0;2016
18017;1.0;2016
18018;1.0;2016
18020;39.0;2012
18021;1.0;2016
18022;1.0;2016
18023;1.0;2016
18024;39.0;2012
18026;39.0;2012
18026;1.0;2016
18027;39.0;2012
18027;39.0;2012
18027;1.0;2016
18028;39.0;2012
18028;39.0;2012
18028;1.0;2016
18031;1.0;2016
18033;39.0;2012
18033;1.0;2016
18033;1.0;2016
18036;39.0;2012
18037;39.0;2012
18037;39.0;2012
18037;1.0;2016
18037;1.0;2016
18038;39.0;2012
18040;1.0;2016
18041;39.0;2012
18044;39.0;2012
18045;1.0;2016
18047;39.0;2012
18047;39.0;2012
18047;1.0;2016
18050;39.0;2012
18050;39.0;2012
18051;1.0;2016
18052;1.0;2016
18054;1.0;2016
18057;39.0;2012
18064;39.0;2012
18064;1.0;2016
18064;1.0;2016
18066;1.0;2016
18067;1.0;2016
18067;1.0;2016
18068;1.0;2016
18070;1.0;2016
18070;1.0;2016
18072;39.0;2012
18072;1.0;2016
18073;1.0;2016
18074;1.0;2016
18075;1.0;2016
18077;1.0;2016
18081;1.0;2016
18087;1.0;2016
18087;1.0;2016
18088;1.0;2016
18088;1.0;2016
18092;1.0;2016
18094;1.0;2016
18094;1.0;2016
18096;1.0;2016
18097;39.0;2012
18097;39.0;2012
18097;1.0;2016
18099;1.0;2016
18100;39.0;2012
18100;1.0;2016
18101;39.0;2012
18103;1.0;2016
18103;1.0;2016
18104;1.0;2016
18110;1.0;2016
18111;1.0;2016
18112;39.0;2012
18112;39.0;2012
18115;1.0;2016
18116;1.0;2016
18117;1.0;2016
18118;1.0;2016
18119;1.0;2016
18120;39.0;2012
18120;1.0;2016
18121;1.0;2016
18122;1.0;2016
18123;1.0;2016
18124;39.0;2012
18124;1.0;2016
18125;1.0;2016
18126;39.0;2012
18126;39.0;2012
18130;39.0;2012
18133;1.0;2016
18134;39.0;2012
18134;1.0;2016
18135;39.0;2012
18137;1.0;2014
18137;1.0;2016
18138;39.0;2012
18138;1.0;2016
18140;39.0;2012
18140;1.0;2016
18140;1.0;2016
18141;39.0;2012
18141;1.0;2016
18141;1.0;2016
18148;39.0;2012
18148;39.0;2012
18148;1.0;2016
18148;1.0;2016
18149;1.0;2016
18149;1.0;2016
18150;39.0;2012
18150;39.0;2012
18150;1.0;2016
18153;39.0;2012
18158;1.0;2016
18159;1.0;2016
18159;1.0;2016
18160;39.0;2012
18163;39.0;2012
18163;1.0;2016
18165;39.0;2012
18165;1.0;2016
18165;1.0;2016
18167;39.0;2012
18167;39.0;2012
18167;1.0;2016
18170;1.0;2016
18170;1.0;2016
18173;1.0;2016
18174;1.0;2016
18175;39.0;2012
18175;39.0;2012
18176;39.0;2012
18176;1.0;2016
18177;1.0;2016
18179;39.0;2012
18180;1.0;2016
18180;1.0;2016
18180;1.0;2016
18181;1.0;2016
18183;1.0;2016
18185;1.0;2016
18193;39.0;2012
18194;1.0;2016
18198;1.0;2016
18200;1.0;2016
18204;1.0;2016
18205;39.0;2012
18205;39.0;2012
18205;1.0;2016
18205;1.0;2016
18206;39.0;2012
18206;39.0;2012
18206;1.0;2016
18210;39.0;2012
18211;39.0;2012
18211;1.0;2016
18213;1.0;2016
18214;1.0;2016
18214;1.0;2016
18215;39.0;2012
18216;39.0;2012
18216;39.0;2012
18216;1.0;2016
18218;1.0;2016
18218;1.0;2016
18219;1.0;2016
18223;1.0;2016
18226;1.0;2016
18227;1.0;2016
18228;1.0;2016
18229;1.0;2016
18230;39.0;2012
18230;39.0;2012
18230;1.0;2016
18233;1.0;2016
18235;1.0;2016
18240;1.0;2016
18240;1.0;2016
18243;39.0;2012
18243;39.0;2012
18246;39.0;2012
18246;39.0;2012
18247;1.0;2016
18247;1.0;2016
18248;1.0;2016
18253;1.0;2016
18254;1.0;2015
18254;1.0;2016
18254;1.0;2016
18256;1.0;2016
18256;1.0;2016
18259;1.0;2016
18260;1.0;2016
18261;1.0;2016
18262;1.0;2016
18263;1.0;2016
18263;1.0;2016
18265;1.0;2016
18266;39.0;2012
18267;39.0;2012
18267;39.0;2012
18269;1.0;2016
18270;39.0;2012
18271;39.0;2012
18273;1.0;2016
18276;1.0;2016
18279;39.0;2012
18279;1.0;2016
18279;1.0;2016
18280;39.0;2012
18281;39.0;2012
18281;1.0;2016
18281;1.0;2016
18282;1.0;2016
18283;1.0;2016
18284;1.0;2016
18286;1.0;2016
18286;1.0;2016
18289;1.0;2016
18289;1.0;2016
19005;39.0;2013
19005;16.0;2014
19005;1.0;2016
19031;39.0;2012
19031;39.0;2012
19072;1.0;2016
19074;1.0;2014
19086;39.0;2012
19086;39.0;2012
19153;39.0;2012
19153;39.0;2012
19191;39.0;2016
19196;39.0;2012
19203;39.0;2012
19203;39.0;2012
19229;39.0;2012
19229;39.0;2012
19246;1.0;2016
19272;1.0;2014
19274;39.0;2013
19274;1.0;2016
19278;1.0;2016
19280;39.0;2012
21005;1.0;2013
21007;1.0;2016
21017;1.0;2013
21021;1.0;2013
21023;1.0;2013
21029;1.0;2013
21030;1.0;2013
21031;1.0;2013
21031;1.0;2013
21031;1.0;2015
21034;1.0;2013
21046;1.0;2016
21054;1.0;2013
21056;1.0;2013
21057;1.0;2014
21058;1.0;2012
21058;1.0;2013
21060;1.0;2013
21060;1.0;2014
21067;1.0;2013
21067;1.0;2015
21080;1.0;2016
21086;1.0;2013
21087;1.0;2013
21088;1.0;2016
21089;1.0;2013
21092;1.0;2013
21098;1.0;2016
21103;1.0;2013
21103;1.0;2015
21105;1.0;2013
21109;1.0;2012
21109;1.0;2013
21114;1.0;2013
21117;1.0;2013
21120;1.0;2013
21125;1.0;2016
21137;1.0;2016
21138;1.0;2013
21146;1.0;2016
21148;1.0;2013
21154;1.0;2013
21167;1.0;2015
21170;1.0;2016
21171;1.0;2013
21171;1.0;2014
21183;1.0;2015
21184;1.0;2013
21185;1.0;2013
21185;1.0;2014
21189;1.0;2014
21189;1.0;2016
21190;1.0;2015
21193;1.0;2013
21193;1.0;2014
21193;1.0;2016
21194;39.0;2012
21194;39.0;2012
21194;1.0;2015
21196;1.0;2015
21202;1.0;2012
21208;1.0;2013
21209;1.0;2013
21211;1.0;2013
21212;1.0;2013
21220;1.0;2013
21223;1.0;2013
21223;21.0;2013
21230;1.0;2013
21231;1.0;2013
21232;1.0;2016
21236;1.0;2013
21236;1.0;2015
21239;1.0;2013
21240;1.0;2013
21242;1.0;2013
21242;1.0;2015
21249;1.0;2013
21254;1.0;2014
21261;1.0;2013
21273;1.0;2013
21278;1.0;2014
21281;21.0;2013
21286;1.0;2013
21290;1.0;2013
21291;1.0;2013
21292;1.0;2013
21294;1.0;2016
21300;1.0;2013
21301;1.0;2013
21301;16.0;2013
21303;1.0;2013
21305;1.0;2013
21312;1.0;2013
21317;1.0;2013
21319;1.0;2013
21319;1.0;2014
21320;1.0;2013
21321;1.0;2016
21329;1.0;2016
21330;39.0;2012
21330;39.0;2012
21330;1.0;2013
21330;1.0;2014
21332;1.0;2013
21335;1.0;2016
21338;1.0;2013
21338;21.0;2013
21341;1.0;2016
21346;1.0;2013
21347;1.0;2014
21352;1.0;2013
21352;1.0;2014
21355;1.0;2013
21360;1.0;2013
21361;1.0;2013
21366;1.0;2013
21370;1.0;2013
21370;1.0;2014
21371;1.0;2013
21375;1.0;2016
21379;1.0;2016
21383;1.0;2013
21385;1.0;2013
21387;1.0;2014
21387;1.0;2016
21394;1.0;2016
21405;1.0;2013
21405;1.0;2014
21409;1.0;2013
21411;1.0;2014
21411;1.0;2016
21416;1.0;2013
21417;1.0;2013
21417;1.0;2013
21422;1.0;2016
21423;1.0;2014
21425;1.0;2013
21426;1.0;2016
21431;1.0;2013
21431;1.0;2016
21432;1.0;2012
21433;1.0;2014
21444;1.0;2012
21445;1.0;2013
21445;1.0;2016
21449;1.0;2016
21452;1.0;2013
21464;1.0;2013
21472;1.0;2013
21473;1.0;2015
21483;1.0;2013
21483;21.0;2013
21485;1.0;2013
21486;1.0;2013
21487;1.0;2013
21495;1.0;2013
21500;1.0;2013
21502;1.0;2012
21502;1.0;2013
21505;1.0;2016
21515;1.0;2015
21516;1.0;2013
21517;1.0;2013
21518;1.0;2013
21525;1.0;2016
21534;1.0;2013
21534;1.0;2014
21537;1.0;2013
21540;1.0;2014
21542;1.0;2016
21544;1.0;2013
21547;1.0;2016
21547;1.0;2016
21559;1.0;2013
21564;1.0;2013
21564;1.0;2014
21568;1.0;2013
21578;1.0;2013
21584;39.0;2012
21584;39.0;2012
21585;1.0;2013
21585;1.0;2015
21590;1.0;2013
21591;21.0;2013
21594;1.0;2013
21599;1.0;2013
21603;1.0;2013
21604;1.0;2013
21607;1.0;2013
21609;1.0;2014
21612;1.0;2016
21620;1.0;2013
21622;1.0;2013
21622;1.0;2013
21628;1.0;2013
21629;1.0;2016
21630;1.0;2015
21632;1.0;2013
21634;1.0;2013
21636;1.0;2013
21638;1.0;2013
21642;1.0;2013
21643;1.0;2013
21645;1.0;2013
21648;1.0;2016
21656;1.0;2013
21657;1.0;2013
21661;1.0;2013
21663;1.0;2013
21665;1.0;2013
21666;1.0;2013
21666;21.0;2013
21673;1.0;2013
21674;1.0;2013
21678;1.0;2016
21686;1.0;2013
21686;1.0;2013
21689;1.0;2016
21692;1.0;2013
21704;1.0;2013
21705;1.0;2016
21708;1.0;2012
21708;1.0;2014
21708;1.0;2016
21709;1.0;2013
22004;1.0;2014
22005;1.0;2014
22014;1.0;2014
22031;1.0;2014
22039;1.0;2014
22064;1.0;2014
22084;1.0;2014
22085;1.0;2015
22107;1.0;2014
22131;1.0;2014
22135;1.0;2016
22136;1.0;2015
22136;1.0;2015
22168;1.0;2012
22168;1.0;2013
22172;1.0;2014
22187;1.0;2014
22191;1.0;2014
22195;1.0;2015
22228;1.0;2014
22229;1.0;2014
22242;32.0;2014
22248;1.0;2014
22255;1.0;2014
22279;1.0;2014
22311;1.0;2014
22340;1.0;2014
22351;16.0;2014
22376;1.0;2014
23076;1.0;2012
23180;1.0;2012
23202;1.0;2016
23216;16.0;2014
23217;1.0;2014
24002;39.0;2012
24002;39.0;2012
24004;39.0;2012
24004;39.0;2012
24005;39.0;2012
24005;39.0;2012
24007;39.0;2012
24007;39.0;2012
24009;39.0;2012
24009;39.0;2012
24010;39.0;2012
24010;39.0;2012
24011;39.0;2012
24011;39.0;2012
24012;39.0;2012
24012;39.0;2012
24013;39.0;2012
24013;39.0;2012
24014;39.0;2012
24014;39.0;2012
24020;39.0;2012
24021;39.0;2012
24021;39.0;2012
24023;39.0;2012
24023;39.0;2012
24025;39.0;2012
24025;39.0;2012
24026;39.0;2012
24027;39.0;2012
24027;39.0;2012
24028;39.0;2012
24028;39.0;2012
24029;39.0;2012
24029;39.0;2012
24030;39.0;2012
24031;39.0;2012
24031;39.0;2012
24034;39.0;2012
24037;39.0;2012
24037;39.0;2012
24042;39.0;2012
24043;39.0;2012
24044;39.0;2012
24045;39.0;2012
24045;39.0;2012
24048;39.0;2012
24050;39.0;2012
24051;39.0;2012
24053;39.0;2012
24053;39.0;2012
24054;39.0;2012
24054;39.0;2012
24063;39.0;2012
24064;39.0;2012
24064;39.0;2012
24065;39.0;2012
24065;39.0;2012
24068;39.0;2012
24068;39.0;2012
24069;39.0;2012
24069;39.0;2012
24073;39.0;2013
24075;39.0;2012
24075;39.0;2012
24076;39.0;2012
24079;39.0;2012
24080;39.0;2012
24080;39.0;2012
24083;39.0;2013
24088;39.0;2012
24088;39.0;2012
24090;39.0;2012
24090;39.0;2012
24092;39.0;2012
24092;39.0;2012
24094;39.0;2012
24094;39.0;2012
24095;39.0;2012
24095;39.0;2012
24098;39.0;2012
24098;39.0;2012
24099;39.0;2012
24099;39.0;2012
24102;39.0;2012
24102;39.0;2012
24103;39.0;2012
24104;39.0;2012
24104;39.0;2012
24106;39.0;2012
24106;39.0;2012
24107;39.0;2012
24107;39.0;2012
24108;39.0;2012
24111;39.0;2012
24111;39.0;2012
24115;39.0;2012
24115;39.0;2012
24120;39.0;2012
24120;39.0;2012
24123;39.0;2012
24124;39.0;2012
24124;39.0;2012
24126;39.0;2012
24126;39.0;2012
24128;39.0;2012
24132;39.0;2012
24132;39.0;2012
24135;39.0;2012
24135;39.0;2012
24138;39.0;2012
24138;39.0;2012
24138;16.0;2016
24139;39.0;2012
24140;39.0;2012
24140;39.0;2012
24143;39.0;2012
24144;39.0;2012
24144;39.0;2012
24145;39.0;2012
24145;39.0;2012
24146;39.0;2012
24146;39.0;2012
24148;39.0;2012
24148;39.0;2012
24150;39.0;2012
24152;39.0;2012
24152;39.0;2012
24152;16.0;2016
24155;39.0;2012
24155;39.0;2012
24156;39.0;2012
24157;39.0;2012
24157;39.0;2012
24158;39.0;2012
24159;39.0;2012
24159;39.0;2012
24160;39.0;2012
24160;39.0;2012
24161;39.0;2012
24161;39.0;2012
24164;39.0;2012
24164;39.0;2012
24165;39.0;2012
24165;39.0;2012
24166;39.0;2012
24166;39.0;2012
24167;39.0;2012
24167;39.0;2012
24168;39.0;2012
24168;39.0;2012
24170;39.0;2012
24170;39.0;2012
24171;39.0;2012
24171;39.0;2012
24174;39.0;2012
24174;39.0;2012
24176;39.0;2012
24177;39.0;2012
24177;39.0;2012
24178;39.0;2012
24178;39.0;2012
24178;1.0;2014
24181;39.0;2012
24181;39.0;2012
24182;39.0;2012
24182;39.0;2012
24182;39.0;2016
24183;39.0;2012
24183;39.0;2012
24184;39.0;2012
24184;39.0;2012
24186;39.0;2012
24186;39.0;2012
24188;39.0;2012
24188;39.0;2012
24190;39.0;2012
24190;39.0;2012
24191;39.0;2012
24192;39.0;2013
24193;39.0;2012
24193;39.0;2012
24196;39.0;2012
24196;39.0;2012
24197;39.0;2012
24197;39.0;2012
24198;39.0;2012
24198;39.0;2012
24200;39.0;2012
24205;39.0;2012
24205;39.0;2012
24208;39.0;2012
24210;39.0;2012
24211;39.0;2012
24211;39.0;2012
24212;39.0;2012
24213;39.0;2012
24213;39.0;2012
24214;39.0;2012
24217;39.0;2012
24217;39.0;2012
24218;1.0;2013
24218;39.0;2013
24219;39.0;2012
24219;39.0;2012
24220;39.0;2012
24220;39.0;2012
24221;39.0;2012
24222;39.0;2012
24222;39.0;2012
24223;39.0;2012
24223;39.0;2012
24224;39.0;2012
24225;39.0;2012
24227;39.0;2012
24228;39.0;2012
24228;39.0;2012
24229;1.0;2012
24229;39.0;2012
24232;39.0;2012
24232;39.0;2012
24236;39.0;2012
24237;39.0;2012
24237;39.0;2012
24238;39.0;2012
24238;39.0;2012
24239;39.0;2012
24239;39.0;2012
24240;39.0;2012
24240;39.0;2012
24241;39.0;2012
24241;39.0;2012
24242;39.0;2012
24242;39.0;2012
24243;39.0;2012
24243;39.0;2012
24244;39.0;2012
24244;39.0;2012
24245;39.0;2012
24245;39.0;2012
24246;39.0;2012
24246;39.0;2012
24247;39.0;2012
24247;39.0;2012
24248;39.0;2012
24248;39.0;2012
24251;39.0;2012
24251;39.0;2012
24252;39.0;2013
24252;1.0;2013
24253;39.0;2012
24254;39.0;2012
24254;39.0;2012
24255;39.0;2012
24255;39.0;2012
24255;1.0;2015
24256;39.0;2012
24256;39.0;2012
24257;39.0;2012
24257;39.0;2012
24258;39.0;2012
24258;39.0;2012
24259;39.0;2012
24259;39.0;2012
24261;16.0;2014
24263;39.0;2012
24263;39.0;2012
24264;39.0;2012
24264;39.0;2012
24266;39.0;2012
24266;39.0;2012
24267;39.0;2012
24267;39.0;2012
24269;39.0;2012
24269;39.0;2012
24270;39.0;2012
24270;39.0;2012
24273;39.0;2012
24273;39.0;2012
24274;39.0;2012
24274;39.0;2012
24279;39.0;2012
24279;39.0;2012
24280;39.0;2012
24281;39.0;2012
24283;39.0;2012
24284;39.0;2012
24284;39.0;2012
24285;39.0;2012
24285;39.0;2012
24286;39.0;2012
24286;39.0;2012
24289;39.0;2012
24289;39.0;2012
24292;39.0;2012
24294;39.0;2012
24294;39.0;2012
24295;39.0;2012
24295;39.0;2012
24296;39.0;2012
24296;39.0;2012
24297;39.0;2012
24297;39.0;2012
24299;39.0;2012
24302;39.0;2012
24302;39.0;2012
24304;39.0;2012
24304;39.0;2013
24305;39.0;2012
24305;39.0;2012
24308;39.0;2012
24308;39.0;2012
24309;39.0;2012
24309;39.0;2012
24310;39.0;2012
24310;39.0;2012
24311;39.0;2012
