,CODGEO,MED13
34600,86074,19765.8333333333
34601,86075,18789.6666666667
34602,86076,22568.0
34603,86077,18742.9166666667
34604,86078,17986.9565217391
34605,86079,19480.5555555556
34606,86080,19488.0
34607,86081,21169.5
34608,86082,17433.0
34609,86083,19996.0
34610,86084,15990.4761904762
34611,86085,18695.3333333333
34612,86086,19013.8888888889
34613,86087,17517.0588235294
34614,86088,22467.5
34615,86089,19319.6153846154
34616,86090,19205.5555555556
34617,86091,17267.5
34618,86092,18959.0
34619,86093,17663.8888888889
34620,86094,19690.6666666667
34621,86095,20429.0
34622,86096,18731.0
34623,86097,17395.2173913043
34624,86098,16554.5454545455
34625,86099,19491.9047619048
34626,86100,23246.1904761905
34627,86102,23349.6551724138
34628,86103,19275.7142857143
34629,86104,18061.3333333333
34630,86105,19661.9047619048
34631,86106,18353.5714285714
34632,86107,18160.5555555556
34633,86108,19126.5384615385
34634,86109,16526.0714285714
34635,86110,18881.2916666667
34636,86111,19587.6
34637,86112,17762.0
34638,86113,21553.7777777778
34639,86114,21133.8095238095
34640,86115,20880.9523809524
34641,86116,20175.5
34642,86117,18151.3333333333
34643,86118,18449.6
34644,86119,18085.7777777778
34645,86120,17523.8888888889
34646,86121,17960.4761904762
34647,86122,
34648,86123,17961.7857142857
34649,86124,21669.5238095238
34650,86125,19390.3571428571
34651,86126,17762.6666666667
34652,86127,18876.1538461538
34653,86128,17781.3333333333
34654,86129,19461.1111111111
34655,86130,18815.8333333333
34656,86131,19781.4285714286
34657,86132,17031.4285714286
34658,86133,23117.0833333333
34659,86134,17073.0434782609
34660,86135,22477.2413793103
34661,86136,18719.0476190476
34662,86137,18278.5
34663,86138,14695.2
34664,86139,19505.5555555556
34665,86140,18529.0
34666,86141,20416.0
34667,86142,18401.3333333333
34668,86143,18749.0
34669,86144,19341.4285714286
34670,86145,20113.3333333333
34671,86146,19870.0
34672,86147,19300.0
34673,86148,19181.9047619048
34674,86149,18365.2173913043
34675,86150,19766.5
34676,86151,16925.5476190476
34677,86152,18899.0
34678,86153,19605.6666666667
34679,86154,19527.8260869565
34680,86156,19096.6666666667
34681,86157,25476.0
34682,86158,22126.8965517241
34683,86159,16875.3333333333
34684,86160,17621.3333333333
34685,86161,17539.0476190476
34686,86162,19556.25
34687,86163,24129.4444444444
34688,86164,19443.3333333333
34689,86165,19158.4615384615
34690,86166,20306.6666666667
34691,86167,16482.5
34692,86169,17521.1111111111
34693,86170,19293.3333333333
34694,86171,17810.5555555556
34695,86172,14430.0
34696,86173,18273.3333333333
34697,86174,19973.3333333333
34698,86175,16710.0
34699,86176,17646.6666666667
34700,86177,20524.5
34701,86178,21254.0
34702,86180,24311.25
34703,86181,17650.0
34704,86182,18686.6666666667
34705,86183,19243.3333333333
34706,86184,19012.0
34707,86186,20587.2
34708,86187,18695.652173913
34709,86188,19160.0
34710,86189,17270.4761904762
34711,86190,17397.0
34712,86191,19310.0
34713,86192,16379.1304347826
34714,86193,17352.6086956522
34715,86194,18299.5238095238
34716,86195,17441.6
34717,86196,19168.0
34718,86197,18542.0
34719,86198,20856.1904761905
34720,86200,17656.5079365079
34721,86201,19485.7142857143
34722,86202,18778.3333333333
34723,86203,17867.2222222222
34724,86204,22730.4761904762
34725,86205,17409.4444444444
34726,86206,16578.6666666667
34727,86207,19216.1538461538
34728,86208,19820.5555555556
34729,86209,21271.4285714286
34730,86210,18487.619047619
34731,86211,15519.9583333333
34732,86213,19157.619047619
34733,86214,23424.6666666667
34734,86217,18764.0
34735,86218,16673.4285714286
34736,86219,20970.9523809524
34737,86220,18713.2
34738,86221,19349.6
34739,86222,22082.0
34740,86223,18055.7142857143
34741,86224,19256.9230769231
34742,86225,17926.6666666667
34743,86226,22450.9523809524
34744,86227,16579.0
34745,86228,19348.7804878049
34746,86229,17638.0
34747,86230,18391.0
34748,86231,18419.4444444444
34749,86233,20299.6666666667
34750,86234,17844.5
34751,86235,20091.9047619048
34752,86236,18634.7619047619
34753,86237,19162.380952381
34754,86239,19094.3333333333
34755,86241,19307.75
34756,86242,15880.8695652174
34757,86244,18965.0
34758,86245,21590.3225806452
34759,86246,18127.0833333333
34760,86247,18850.6666666667
34761,86248,17475.2173913043
34762,86249,18095.5
34763,86250,17351.0
34764,86252,18812.6666666667
34765,86253,17652.2222222222
34766,86254,18943.8095238095
34767,86255,18205.0
34768,86256,22476.0
34769,86257,18357.2222222222
34770,86258,19920.6666666667
34771,86259,20718.4615384615
34772,86260,18475.7142857143
34773,86261,23483.8888888889
34774,86262,19227.7777777778
34775,86263,22190.0
34776,86264,16966.6666666667
34777,86265,19625.0
34778,86266,16225.6811594203
34779,86268,20809.5652173913
34780,86269,17798.6666666667
34781,86270,15998.6666666667
34782,86271,19171.3333333333
34783,86272,21151.3333333333
34784,86273,17030.6666666667
34785,86274,17758.0
34786,86275,19862.0
34787,86276,17860.4761904762
34788,86277,19271.3333333333
34789,86278,18738.6666666667
34790,86279,19212.8571428571
34791,86280,17959.5
34792,86281,19555.0
34793,86284,19823.3333333333
34794,86285,19767.2
34795,86286,16729.2
34796,86287,18134.1111111111
34797,86288,18462.0
34798,86289,17042.5925925926
34799,86290,19893.3333333333
34800,86291,
34801,86292,19977.619047619
34802,86293,20021.8095238095
34803,86294,20186.0869565217
34804,86295,19301.6666666667
34805,86296,19939.0476190476
34806,86297,22547.7777777778
34807,86298,19931.6666666667
34808,86299,20172.0
34809,86300,21523.3333333333
34810,87001,20927.3333333333
34811,87002,20147.3333333333
34812,87003,16803.8095238095
34813,87004,18123.8095238095
34814,87005,22574.4
34815,87006,16622.8695652174
34816,87007,15802.0
34817,87008,17683.4761904762
34818,87009,18365.0
34819,87011,17594.7619047619
34820,87012,16667.5
34821,87013,19568.6666666667
34822,87014,19012.1428571429
34823,87015,21482.6086956522
34824,87016,17538.0
34825,87017,18405.3846153846
34826,87018,18201.5
34827,87019,23862.2777777778
34828,87020,20734.4
34829,87021,22318.5
34830,87022,19129.0
34831,87023,19393.3333333333
34832,87024,16757.3913043478
34833,87025,21496.5
34834,87026,14559.3333333333
34835,87027,18038.0
34836,87028,16606.3333333333
34837,87029,18514.847826087
34838,87030,20849.4
34839,87031,18234.4444444444
34840,87032,18230.6538461538
34841,87033,18575.0
34842,87034,17760.0
34843,87035,18425.5555555556
34844,87036,17383.3333333333
34845,87037,16594.0
34846,87038,21556.1538461538
34847,87039,19092.3076923077
34848,87040,18304.6666666667
34849,87041,18378.5714285714
34850,87042,18030.3846153846
34851,87043,16115.4782608696
34852,87044,16597.5714285714
34853,87045,18880.9761904762
34854,87046,18639.3333333333
34855,87047,19922.0
34856,87048,22020.8
34857,87049,17691.0
34858,87050,22188.8888888889
34859,87051,17179.0476190476
34860,87052,17172.0
34861,87053,16980.5
34862,87054,16834.6666666667
34863,87055,15378.1666666667
34864,87056,18593.0434782609
34865,87057,16787.5
34866,87058,14420.8333333333
34867,87059,18062.5
34868,87060,16849.0
34869,87061,17334.2857142857
34870,87062,20055.7142857143
34871,87063,21794.6428571429
34872,87064,18311.0
34873,87065,22184.347826087
34874,87066,18814.6666666667
34875,87067,17115.5555555556
34876,87068,18391.7142857143
34877,87069,14544.4444444444
34878,87070,20880.0
34879,87071,19237.7777777778
34880,87072,18214.0
34881,87073,18871.0
34882,87074,18029.3333333333
34883,87075,22465.2380952381
34884,87076,18959.6666666667
34885,87077,18619.5238095238
34886,87078,18926.0
34887,87079,19025.0
34888,87080,15573.0
34889,87081,21752.3809523809
34890,87082,17182.8333333333
34891,87083,17687.0
34892,87084,18956.6666666667
34893,87085,18425.3333333333
34894,87086,18268.6666666667
34895,87087,15960.0
34896,87088,18854.0
34897,87089,18280.0
34898,87090,16488.0
34899,87091,16359.6666666667
34900,87092,16361.7391304348
34901,87093,19697.1428571429
34902,87094,21088.4
34903,87095,18102.0
34904,87096,18055.6666666667
34905,87097,16045.9
34906,87099,18372.8571428571
34907,87100,17655.6666666667
34908,87101,16213.0
34909,87103,19342.0
34910,87104,17429.8333333333
34911,87105,18077.0
34912,87106,19958.2142857143
34913,87107,21428.1333333333
34914,87108,17662.2222222222
34915,87109,15644.6666666667
34916,87110,19214.9523809524
34917,87111,18071.5
34918,87112,18837.5
34919,87113,20624.6666666667
34920,87114,22080.7894736842
34921,87115,16382.6666666667
34922,87116,19327.0
34923,87117,17870.0
34924,87118,19763.8888888889
34925,87119,19739.0
34926,87120,16630.0
34927,87121,16788.6666666667
34928,87122,19838.0
34929,87123,16008.5714285714
34930,87124,18683.8095238095
34931,87125,21892.0
34932,87126,19472.6666666667
34933,87127,17772.6666666667
34934,87128,18817.3333333333
34935,87129,20816.0
34936,87130,19763.8888888889
34937,87131,18508.6666666667
34938,87132,14127.9411764706
34939,87133,16853.0
34940,87134,16160.0
34941,87135,18344.0
34942,87136,14784.8
34943,87137,17402.1666666667
34944,87138,17724.6666666667
34945,87139,16325.0
34946,87140,20553.3333333333
34947,87141,18816.6666666667
34948,87142,19171.3333333333
34949,87143,22022.2222222222
34950,87144,19133.8333333333
34951,87145,17130.1666666667
34952,87146,18592.0
34953,87147,
34954,87148,21509.0
34955,87149,17166.1666666667
34956,87150,18857.4358974359
34957,87151,18534.2857142857
34958,87152,20804.2857142857
34959,87153,17233.0
34960,87154,19475.0
34961,87155,18870.6666666667
34962,87156,21778.5
34963,87157,19844.4444444444
34964,87158,18453.8095238095
34965,87159,19327.0
34966,87160,15310.0
34967,87161,18649.0
34968,87162,17803.8461538462
34969,87163,14578.0
34970,87164,19202.6086956522
34971,87165,15590.6666666667
34972,87166,21649.5238095238
34973,87167,19108.8888888889
34974,87168,16848.6666666667
34975,87169,19743.8888888889
34976,87170,17851.0
34977,87172,17987.2
34978,87173,18565.3333333333
34979,87174,20514.0
34980,87176,19949.9444444444
34981,87177,21603.8095238095
34982,87178,20689.4444444444
34983,87179,16138.3333333333
34984,87180,17182.0
34985,87181,17728.0
34986,87182,17929.0
34987,87183,20435.3333333333
34988,87184,19342.6666666667
34989,87185,20398.0
34990,87186,15948.75
34991,87187,19016.0
34992,87188,21125.3333333333
34993,87189,14587.3333333333
34994,87190,17476.0
34995,87191,19828.3333333333
34996,87192,22654.2857142857
34997,87193,
34998,87194,16667.0
34999,87195,13768.0
35000,87196,15901.0
35001,87197,20188.0
35002,87198,17886.9230769231
35003,87199,17056.5
35004,87200,15836.6666666667
35005,87201,24223.8888888889
35006,87202,21113.9393939394
35007,87203,19912.2222222222
35008,87204,15766.4285714286
35009,87205,22367.619047619
35010,87206,17173.5
35011,88001,
35012,88002,
35013,88003,
35014,88004,20182.6666666667
35015,88005,18678.5
35016,88006,20508.0952380952
35017,88007,
35018,88008,17186.7741935484
35019,88009,19337.9523809524
35020,88010,17525.75
35021,88011,20026.8
35022,88012,21325.3333333333
35023,88013,
35024,88014,19560.0
35025,88015,20228.0
35026,88016,19221.3333333333
35027,88017,18901.7391304348
35028,88018,19747.8571428571
35029,88019,19632.4
35030,88020,21554.0
35031,88021,16804.0
35032,88022,19604.0
35033,88023,
35034,88024,19493.8095238095
35035,88025,
35036,88026,22677.6923076923
35037,88027,18864.8387096774
35038,88028,21721.6
35039,88029,17254.0
35040,88030,19492.380952381
35041,88031,19342.3333333333
35042,88032,19048.5
35043,88033,17840.4761904762
35044,88035,17883.488372093
35045,88036,
35046,88037,20193.3333333333
35047,88038,
35048,88039,19309.0
35049,88040,18941.0
35050,88041,19636.0
35051,88042,
35052,88043,18920.0
35053,88044,19331.0
35054,88045,
35055,88046,19400.0
35056,88047,19540.4761904762
35057,88048,20012.8571428571
35058,88049,18619.5
35059,88050,19797.6
35060,88051,21803.8888888889
35061,88052,15386.0
35062,88053,18316.6666666667
35063,88054,21440.4347826087
35064,88055,18406.25
35065,88056,
35066,88057,18308.8
35067,88058,17822.0833333333
35068,88059,17950.0
35069,88060,
35070,88061,19675.3333333333
35071,88062,20304.0
35072,88063,22758.8888888889
35073,88064,16991.1111111111
35074,88065,19557.1666666667
35075,88066,
35076,88068,20476.0
35077,88069,21738.8888888889
35078,88070,21108.5714285714
35079,88071,
35080,88073,20104.5
35081,88074,
35082,88075,20088.0
35083,88076,17080.0
35084,88077,18484.0
35085,88078,16821.2
35086,88079,19790.0
35087,88080,20445.6666666667
35088,88081,19585.0
35089,88082,17361.8333333333
35090,88083,19907.3333333333
35091,88084,19858.2608695652
35092,88085,18323.6666666667
35093,88086,20198.0
35094,88087,22163.8888888889
35095,88088,17928.4
35096,88089,17762.0
35097,88090,17646.9565217391
35098,88091,19781.2
35099,88092,18813.3333333333
35100,88093,
35101,88094,19332.0
35102,88095,16918.0
35103,88096,17074.6666666667
35104,88097,
35105,88098,21947.5
35106,88099,21447.619047619
35107,88100,
35108,88101,19761.0
35109,88102,16447.9347826087
35110,88103,
35111,88104,20254.0
35112,88105,17677.5
35113,88106,19588.0
35114,88107,
35115,88108,17603.75
35116,88109,19970.0
35117,88110,17236.4
35118,88111,20655.2380952381
35119,88112,19151.3333333333
35120,88113,18182.0
35121,88114,18924.0
35122,88115,17366.0
35123,88116,17796.0869565217
35124,88117,
35125,88118,17893.8095238095
35126,88119,19382.6666666667
35127,88120,17372.0
35128,88121,19320.0
35129,88122,20212.2222222222
35130,88123,18120.6666666667
35131,88124,18459.0
35132,88125,
35133,88126,19832.6086956522
35134,88127,
35135,88128,20700.0
35136,88129,19245.3333333333
35137,88130,18354.2857142857
35138,88131,20568.8888888889
35139,88132,22190.0
35140,88133,21924.0
35141,88134,21990.0
35142,88135,18061.0
35143,88136,22848.3333333333
35144,88137,
35145,88138,
35146,88139,18615.5555555556
35147,88140,20992.1428571429
35148,88141,20428.6666666667
35149,88142,21606.6666666667
35150,88143,19410.0
35151,88144,
35152,88145,18790.3333333333
35153,88146,19216.3333333333
35154,88147,21820.5
35155,88148,20001.9047619048
35156,88149,
35157,88150,18443.8888888889
35158,88151,20178.0
35159,88152,20624.5
35160,88153,17673.625
35161,88154,19990.8
35162,88155,20707.8260869565
35163,88156,19821.5714285714
35164,88157,21475.2173913043
35165,88158,19044.0
35166,88159,19812.8571428571
35167,88160,17971.0
35168,88161,18256.6666666667
35169,88162,18605.5555555556
35170,88163,21582.8571428571
35171,88164,
35172,88165,19602.0
35173,88166,20396.0
35174,88167,20111.9047619048
35175,88168,19769.0476190476
35176,88169,21191.9047619048
35177,88170,18552.6666666667
35178,88171,
35179,88172,18904.6666666667
35180,88173,20919.4347826087
35181,88174,20034.7619047619
35182,88175,21923.2
35183,88176,15538.0
35184,88177,20127.2222222222
35185,88178,23803.8928571429
35186,88179,
35187,88180,19749.0476190476
35188,88181,17942.380952381
35189,88182,18440.6666666667
35190,88183,20365.3333333333
35191,88184,19369.1666666667
35192,88185,21983.6666666667
35193,88186,
35194,88187,
35195,88188,18307.9166666667
35196,88189,19579.9230769231
35197,88190,20514.0
35198,88192,19042.380952381
35199,88193,20656.8333333333
35200,88194,19901.0
35201,88195,18408.6956521739
35202,88196,19476.6666666667
35203,88197,18921.4285714286
35204,88198,19117.619047619
35205,88199,
35206,88200,
35207,88201,20940.6666666667
35208,88202,21089.5652173913
35209,88203,21256.6666666667
35210,88204,21526.6666666667
35211,88205,16354.0
35212,88206,18233.1666666667
35213,88208,15495.3333333333
35214,88209,18323.5
35215,88210,19358.5714285714
35216,88212,16916.6666666667
35217,88213,16630.0
35218,88214,
35219,88215,
35220,88216,18124.0
35221,88218,17622.0
35222,88219,18668.2142857143
35223,88220,
35224,88221,15944.0
35225,88222,21363.8095238095
35226,88223,19825.3333333333
35227,88224,19894.0
35228,88225,20910.0
35229,88226,19044.6666666667
35230,88227,
35231,88228,16792.6666666667
35232,88229,
35233,88230,
35234,88231,21881.5384615385
35235,88232,19410.0
35236,88233,20462.0
35237,88234,16968.3333333333
35238,88235,18500.5
35239,88236,18135.7142857143
35240,88237,21756.6666666667
35241,88238,17606.6666666667
35242,88239,19174.0
35243,88240,18164.5
35244,88241,19683.3333333333
35245,88242,
35246,88243,19049.0476190476
35247,88244,18353.5
35248,88245,19571.0
35249,88246,20479.1304347826
35250,88247,20010.8
35251,88248,19277.7142857143
35252,88249,
35253,88250,18890.4761904762
35254,88251,19310.0
35255,88252,19900.9523809524
35256,88253,22384.0
35257,88254,
35258,88255,
35259,88256,19769.5652173913
35260,88257,18807.0
35261,88258,18241.1111111111
35262,88259,19169.2
35263,88260,20303.0434782609
35264,88261,18099.4444444444
35265,88262,17973.0
35266,88263,19714.7222222222
35267,88264,
35268,88265,
35269,88266,18423.3333333333
35270,88267,17251.6666666667
35271,88268,18178.5454545455
35272,88269,20093.2142857143
35273,88270,18148.8888888889
35274,88271,20706.0
35275,88272,
35276,88273,22476.8333333333
35277,88274,
35278,88275,18592.6666666667
35279,88276,16536.0217391304
35280,88277,17818.0
35281,88278,
35282,88279,
35283,88280,19124.7826086957
35284,88281,19518.8888888889
35285,88283,
35286,88284,18253.3333333333
35287,88285,20737.5
35288,88286,
35289,88287,
35290,88288,
35291,88289,19256.8
35292,88290,16533.0
35293,88291,19213.3333333333
35294,88292,20404.7619047619
35295,88293,20266.5
35296,88294,20816.6666666667
35297,88295,23545.75
35298,88296,
35299,88297,18360.5
35300,88298,
35301,88299,21325.8333333333
35302,88300,17483.3333333333
35303,88301,18442.7777777778
35304,88302,19201.3333333333
35305,88303,18137.0
35306,88304,17759.0
35307,88305,20139.0
35308,88306,
35309,88307,16357.0
35310,88308,20375.0
35311,88309,21350.0
35312,88310,18039.0476190476
35313,88311,
35314,88312,20050.6666666667
35315,88313,17947.2222222222
35316,88314,19828.6666666667
35317,88315,20404.6666666667
35318,88316,
35319,88317,17251.1111111111
35320,88318,18116.25
35321,88319,17513.8095238095
35322,88320,23376.0
35323,88321,18124.0434782609
35324,88322,20048.0
35325,88324,19180.0
35326,88325,20454.2857142857
35327,88326,21629.1304347826
35328,88327,17504.7826086957
35329,88328,21147.3333333333
35330,88330,15728.75
35331,88331,
35332,88332,22421.3333333333
35333,88333,19099.5238095238
35334,88334,19346.6666666667
35335,88335,19474.0
35336,88336,
35337,88337,21455.3333333333
35338,88338,
35339,88340,19036.0
35340,88341,20294.5169082126
35341,88342,21143.3333333333
35342,88343,20112.7777777778
35343,88344,18501.0
35344,88345,
35345,88346,16842.6666666667
35346,88347,18228.2608695652
35347,88348,19472.7777777778
35348,88349,17625.8333333333
35349,88350,
35350,88351,17482.0
35351,88352,19392.0
35352,88353,19040.7692307692
35353,88354,18525.7142857143
35354,88355,18449.1666666667
35355,88356,19294.0
35356,88357,20701.4285714286
35357,88358,19393.9130434783
35358,88359,20980.5
35359,88360,20291.8
35360,88361,18096.0
35361,88362,
35362,88363,18990.3703703704
35363,88364,20980.6666666667
35364,88365,21351.4285714286
35365,88366,18632.3333333333
35366,88367,16408.5
35367,88368,19426.5
35368,88369,18074.0
35369,88370,
35370,88371,21198.4615384615
35371,88372,17380.9523809524
35372,88373,17263.0
35373,88374,
35374,88375,20483.0
35375,88376,22618.0
35376,88377,19511.0
35377,88378,
35378,88379,20138.0952380952
35379,88380,19554.6666666667
35380,88381,19617.25
35381,88382,
35382,88383,17766.5
35383,88385,20558.8461538462
35384,88386,19807.3333333333
35385,88387,17273.3333333333
35386,88388,22577.619047619
35387,88389,
35388,88390,18459.5
35389,88391,19721.4285714286
35390,88392,
35391,88393,21232.0833333333
35392,88394,
35393,88395,19060.4
35394,88398,
35395,88399,20202.2222222222
35396,88400,19570.0
35397,88401,18557.9166666667
35398,88402,20438.6666666667
35399,88403,20577.0833333333
35400,88404,
35401,88406,17996.0869565217
35402,88407,19589.8333333333
35403,88408,18711.1111111111
35404,88409,19564.7619047619
35405,88410,18220.6666666667
35406,88411,
35407,88412,18910.0
35408,88413,16491.5384615385
35409,88415,19189.3333333333
35410,88416,
35411,88417,18556.9230769231
35412,88418,18466.5217391304
35413,88419,18624.6666666667
35414,88421,16714.6666666667
35415,88423,19447.3913043478
35416,88424,20173.3333333333
35417,88425,19410.4166666667
35418,88426,18904.0
35419,88427,21074.0
35420,88428,20482.0
35421,88429,20494.2857142857
35422,88430,18184.0
35423,88431,16044.7826086957
35424,88432,18951.5952380952
35425,88433,
35426,88434,20729.5238095238
35427,88435,20987.3333333333
35428,88436,
35429,88437,
35430,88438,19254.7619047619
35431,88439,22544.0
35432,88440,18849.5
35433,88441,20956.0
35434,88442,18812.8571428571
35435,88443,
35436,88444,17996.6666666667
35437,88445,19510.0
35438,88446,19177.619047619
35439,88447,18081.3333333333
35440,88448,18022.5
35441,88449,22207.8787878788
35442,88450,17837.4285714286
35443,88451,16378.0
35444,88452,18461.0
35445,88453,
35446,88454,19909.6153846154
35447,88455,19592.0
35448,88456,18455.5
35449,88457,17986.1666666667
35450,88458,20021.4285714286
35451,88459,
35452,88460,18973.5294117647
35453,88461,19925.3333333333
35454,88462,19741.3333333333
35455,88463,20739.0
35456,88464,19261.0
35457,88465,18362.0
35458,88466,23291.3333333333
35459,88467,18346.0
35460,88468,17035.3333333333
35461,88469,19218.0
35462,88470,20231.4285714286
35463,88471,17181.9047619048
35464,88472,20929.1666666667
35465,88473,15994.5
35466,88474,
35467,88475,18968.6666666667
35468,88476,19233.125
35469,88477,19635.625
35470,88478,
35471,88479,16300.9677419355
35472,88480,19694.1666666667
35473,88481,19378.75
35474,88482,
35475,88483,21594.4
35476,88484,19715.3333333333
35477,88485,19620.0
35478,88486,19506.1904761905
35479,88487,18295.3333333333
35480,88488,18149.3333333333
35481,88489,20659.2307692308
35482,88490,20393.8888888889
35483,88491,18518.5714285714
35484,88492,
35485,88493,
35486,88494,17860.0
35487,88495,23322.3809523809
35488,88496,21990.0
35489,88497,19731.9047619048
35490,88498,20652.5
35491,88499,20676.0
35492,88500,19666.0
35493,88501,
35494,88502,19877.6
35495,88503,18107.5
35496,88504,16663.8461538462
35497,88505,18633.0
35498,88506,18645.0
35499,88507,22717.5
35500,88508,20092.7777777778
35501,88509,18745.0
35502,88510,19885.5555555556
35503,88511,
35504,88512,21660.5
35505,88513,18656.0
35506,88514,18288.835978836
35507,88515,18097.0
35508,88516,21862.4
35509,88517,17265.3333333333
35510,88518,
35511,88519,21636.0
35512,88520,15712.0
35513,88521,20501.5
35514,88522,
35515,88523,20288.3333333333
35516,88524,19079.9523809524
35517,88525,19247.1428571429
35518,88526,20038.2142857143
35519,88527,16674.8
35520,88528,22858.2608695652
35521,88529,21086.6666666667
35522,88530,18276.6666666667
35523,88531,20733.5483870968
35524,88532,
35525,89001,19552.0833333333
35526,89002,
35527,89003,19872.6666666667
35528,89004,18176.1111111111
35529,89005,18073.0434782609
35530,89006,22679.3333333333
35531,89007,18555.3333333333
35532,89008,20148.6956521739
35533,89009,20840.6666666667
35534,89010,20150.0
35535,89011,23776.5217391304
35536,89012,
35537,89013,21349.6428571429
35538,89014,20673.0
35539,89015,19214.0
35540,89016,
35541,89017,20390.6666666667
35542,89018,20017.3333333333
35543,89019,17883.0
35544,89020,15483.3333333333
35545,89021,19858.0
35546,89022,19292.5
35547,89023,20499.0
35548,89024,18121.1111111111
35549,89025,17179.3333333333
35550,89027,21100.0
35551,89028,
35552,89029,20226.0
35553,89030,19991.1111111111
35554,89031,19841.2121212121
35555,89032,
35556,89033,21744.0
35557,89034,23160.0
35558,89035,19888.75
35559,89036,22937.8260869565
35560,89037,22120.6666666667
35561,89038,25027.5
35562,89039,
35563,89040,21466.6666666667
35564,89041,19669.7619047619
35565,89042,18338.0
35566,89043,18750.0
35567,89044,19059.0476190476
35568,89045,19620.0
35569,89046,17627.0
35570,89048,21106.0
35571,89049,
35572,89050,19571.3333333333
35573,89051,20046.5
35574,89053,20933.8095238095
35575,89054,19888.0
35576,89055,17483.2142857143
35577,89056,21879.0476190476
35578,89057,20184.8
35579,89058,18540.9523809524
35580,89059,20608.0
35581,89060,20838.2142857143
35582,89061,20130.6666666667
35583,89062,19788.3333333333
35584,89063,20409.0476190476
35585,89064,
35586,89065,
35587,89066,20561.6666666667
35588,89067,19825.0
35589,89068,21159.0
35590,89069,19099.5833333333
35591,89070,
35592,89071,16931.3333333333
35593,89072,19036.1904761905
35594,89073,18080.1538461538
35595,89074,20113.3333333333
35596,89075,20797.6666666667
35597,89076,20939.3333333333
35598,89077,21060.3571428571
35599,89078,20887.5
35600,89079,21644.6666666667
35601,89080,23046.6666666667
35602,89081,22085.3888888889
35603,89083,24139.3333333333
35604,89084,19532.2222222222
35605,89085,20286.6666666667
35606,89086,18449.5
35607,89087,18535.3333333333
35608,89088,21125.5555555556
35609,89089,18660.0
35610,89091,18608.0952380952
35611,89092,20910.4761904762
35612,89093,20657.3333333333
35613,89094,19572.8571428571
35614,89095,22185.0793650794
35615,89096,20735.0
35616,89097,20500.6666666667
35617,89098,21099.3333333333
35618,89099,18875.3333333333
35619,89100,20228.5714285714
35620,89101,18417.1428571429
35621,89102,22353.3333333333
35622,89103,19160.6666666667
35623,89104,19507.619047619
35624,89105,20577.7777777778
35625,89107,19305.7142857143
35626,89108,20982.6666666667
35627,89109,
35628,89111,20873.3333333333
35629,89112,19907.619047619
35630,89113,21909.0
35631,89115,21124.6153846154
35632,89116,21244.0
35633,89117,19605.2380952381
35634,89118,20553.0
35635,89119,18519.0
35636,89120,19158.5714285714
35637,89122,18833.3333333333
35638,89123,23547.3333333333
35639,89124,21156.1666666667
35640,89125,18003.5483870968
35641,89126,
35642,89127,22224.6666666667
35643,89128,19533.75
35644,89129,19692.7777777778
35645,89130,19238.6666666667
35646,89131,19862.8571428571
35647,89132,19373.4782608696
35648,89133,20336.0
35649,89134,18416.0
35650,89136,21290.6666666667
35651,89137,20301.5
35652,89138,19733.5
35653,89139,20393.5
35654,89141,17900.0
35655,89142,20255.5555555556
35656,89143,22463.0188679245
35657,89144,18694.75
35658,89145,20803.8888888889
35659,89146,
35660,89147,19590.0
35661,89148,18086.0
35662,89149,19390.6666666667
35663,89150,20689.5238095238
35664,89151,20069.3333333333
35665,89152,18983.0769230769
35666,89153,21203.5
35667,89154,20851.1666666667
35668,89155,20426.0
35669,89156,19721.6666666667
35670,89158,16825.0769230769
35671,89159,21121.7391304348
35672,89160,21017.619047619
35673,89161,20740.7142857143
35674,89162,22570.4166666667
35675,89163,18172.0
35676,89164,
35677,89165,20371.0
35678,89167,20869.5652173913
35679,89168,23966.6666666667
35680,89169,18707.3333333333
35681,89170,15963.5
35682,89171,16758.0
35683,89172,23001.3043478261
35684,89173,18967.619047619
35685,89174,
35686,89175,30632.0
35687,89176,17557.2222222222
35688,89177,
35689,89178,17851.8181818182
35690,89179,18974.6666666667
35691,89180,22493.3333333333
35692,89181,21482.6666666667
35693,89182,17301.3333333333
35694,89183,
35695,89184,19880.0
35696,89186,20492.0
35697,89187,
35698,89188,18656.8
35699,89189,20504.0
35700,89190,17565.3333333333
35701,89191,
35702,89192,18255.0
35703,89194,20618.0
35704,89195,20567.1428571429
35705,89196,20760.6666666667
35706,89197,20165.1666666667
35707,89198,21279.0909090909
35708,89199,19603.8888888889
35709,89200,22713.7619047619
35710,89201,22011.3333333333
35711,89202,22727.3913043478
35712,89203,21369.6
35713,89204,19090.0
35714,89205,19542.9166666667
35715,89206,16464.4444444444
35716,89207,
35717,89208,19700.0
35718,89209,21888.3333333333
35719,89210,21199.3333333333
35720,89211,18766.0
35721,89212,21419.0476190476
35722,89213,21750.5555555556
35723,89214,21404.8
35724,89215,17695.0
35725,89216,17242.7777777778
35726,89217,19859.3333333333
35727,89218,20338.0952380952
35728,89219,20972.4
35729,89220,16826.6666666667
35730,89221,19209.0
35731,89222,18341.7142857143
35732,89223,20123.7619047619
35733,89224,19075.0217391304
35734,89225,
35735,89226,26600.5
35736,89227,19976.6666666667
35737,89228,20537.6923076923
35738,89229,20633.8888888889
35739,89230,21572.0
35740,89232,19757.5
35741,89233,18186.9230769231
