,CODGEO,MED
14638,37229,20300.434782608696
14639,37230,21516.33333333333
14640,37231,19208.0
14641,37232,19258.666666666668
14642,37233,17618.0
14643,37234,20936.666666666664
14644,37236,23414.166666666668
14645,37237,23734.444444444445
14646,37238,17367.826086956524
14647,37240,20729.61111111111
14648,37241,17867.333333333332
14649,37242,20361.53846153846
14650,37243,24915.384615384613
14651,37244,18379.5
14652,37245,22546.5
14653,37246,20537.61904761905
14654,37247,18922.38095238095
14655,37248,18131.6
14656,37249,20073.809523809523
14657,37250,21382.0
14658,37251,20429.04761904762
14659,37252,20737.14285714285
14660,37253,19330.8
14661,37254,21472.0
14662,37255,19725.23809523809
14663,37256,19395.33333333333
14664,37257,21252.5
14665,37258,21149.444444444445
14666,37259,18087.5
14667,37260,18271.72413793104
14668,37261,19025.23809523809
14669,37262,20574.666666666664
14670,37263,22490.95238095238
14671,37264,21394.8
14672,37265,20274.615384615383
14673,37266,23455.30769230769
14674,37267,23524.0
14675,37268,18396.666666666668
14676,37269,19268.571428571428
14677,37270,21842.0
14678,37271,19505.2
14679,37272,22820.37037037037
14680,37273,21224.0
14681,37274,20765.0
14682,37275,17929.666666666668
14683,37276,20723.666666666668
14684,37277,17896.45238095238
14685,37278,19302.12121212121
14686,37279,17998.666666666664
14687,37280,19842.0
14688,37281,23140.0
14689,37282,18078.0
14690,38001,18819.0
14691,38002,25125.0
14692,38003,21867.33333333333
14693,38004,21018.5
14694,38005,21651.90476190476
14695,38006,21121.90476190476
14697,38009,20489.33333333333
14698,38010,23182.666666666668
14699,38011,24332.098214285717
14700,38012,19143.33333333333
14701,38013,23205.384615384613
14702,38014,18851.0
14703,38015,21919.0
14704,38016,21638.571428571428
14705,38017,21928.33333333333
14706,38018,18650.76923076923
14707,38019,20793.478260869568
14708,38020,19971.90476190476
14709,38021,20558.888888888887
14710,38022,19978.0
14711,38023,24918.33333333333
14712,38025,23104.0
14713,38026,21819.04761904762
14714,38027,24688.166666666668
14715,38028,21486.923076923074
14716,38029,20943.42857142857
14717,38030,22245.33333333333
14719,38032,19326.11111111111
14720,38033,23673.0
14721,38034,17776.190476190477
14722,38035,22148.0
14724,38037,22932.666666666668
14725,38038,19276.08695652174
14726,38039,30666.923076923074
14727,38040,17130.0
14728,38041,20571.42857142857
14729,38042,20866.19047619048
14730,38043,23008.0
14731,38044,20922.38095238095
14732,38045,35232.777777777774
14733,38046,19802.608695652176
14734,38047,18743.809523809523
14735,38048,24089.2
14736,38049,19222.916666666668
14737,38050,19168.0
14738,38051,20653.478260869568
14739,38052,20832.98534798535
14740,38053,18728.0
14741,38054,20172.666666666668
14742,38055,20080.0
14744,38057,32025.652173913048
14745,38058,20221.739130434784
14746,38059,29193.2
14747,38060,19048.8
14748,38061,24850.0
14749,38062,24155.0
14750,38063,21392.0
14751,38064,21595.714285714286
14752,38065,21069.0
14753,38066,22528.4
14754,38067,25739.6
14755,38068,29234.0
14756,38069,20049.04761904762
14757,38070,23074.444444444445
14758,38071,22572.5
14759,38072,21053.0
14761,38074,21894.761904761905
14762,38075,22729.33333333333
14763,38076,23260.0
14764,38077,21940.0
14765,38078,21707.33333333333
14766,38080,21974.0
14767,38081,22945.555555555555
14768,38082,21526.666666666668
14769,38083,19335.714285714286
14770,38084,24256.0
14771,38085,20126.08695652174
14772,38086,22050.0
14773,38087,19917.826086956524
14774,38089,20392.5
14775,38090,20950.0
14776,38091,22530.666666666668
14778,38093,20779.615384615383
14779,38094,20288.666666666668
14780,38095,20372.666666666668
14781,38097,20120.714285714286
14782,38098,21045.555555555555
14783,38099,21109.13043478261
14784,38100,22134.68115942029
14785,38101,23517.2
14786,38102,24118.0
14787,38103,21120.0
14788,38104,20975.416666666668
14789,38105,22998.4
14790,38106,21361.07142857143
14791,38107,23666.0
14792,38108,16067.0
14793,38109,26541.6
14794,38110,25870.32258064516
14795,38111,27226.5
14797,38113,18860.47619047619
14798,38114,23616.25
14799,38115,23169.04761904762
14801,38117,20259.666666666664
14802,38118,23970.869565217392
14803,38120,26003.33333333333
14804,38121,19954.666666666664
14805,38124,20820.8
14806,38125,17639.0
14807,38126,35239.0
14808,38127,20332.85714285714
14809,38128,19703.833333333336
14810,38129,20949.444444444445
14811,38130,18762.0
14812,38131,24979.444444444445
14814,38133,27066.666666666668
14815,38134,21924.0
14816,38135,21983.913043478264
14817,38136,23739.444444444445
14818,38137,23042.0
14819,38138,21070.0
14820,38139,21035.0
14821,38140,25840.0
14822,38141,23034.761904761905
14823,38144,23547.14285714285
14824,38145,16335.75
14825,38146,23480.5
14826,38147,21431.5
14827,38148,21894.666666666668
14828,38149,23708.666666666668
14829,38150,21560.0
14830,38151,18340.0
14831,38152,21041.304347826088
14832,38153,25127.222222222223
14833,38154,20032.0
14834,38155,20650.416666666668
14835,38156,21144.0
14836,38157,23351.33333333333
14837,38158,22674.583333333336
14838,38159,19195.0
14839,38160,23762.666666666668
14840,38161,20651.304347826088
14841,38162,21490.85714285714
14842,38163,20472.85714285714
14843,38165,20263.46153846154
14844,38166,24127.0
14845,38167,21214.0
14846,38169,18834.583333333336
14847,38170,25761.33333333333
14848,38171,21887.33333333333
14849,38172,23480.666666666668
14850,38173,20284.285714285717
14851,38174,20330.666666666668
14852,38175,23042.0
14853,38176,25600.0
14855,38179,23751.42857142857
14856,38180,21037.777777777777
14857,38181,23444.19082125604
14858,38182,20793.888888888887
14859,38183,22013.92857142857
14860,38184,23106.666666666668
14861,38185,19861.833333333336
14862,38186,21256.666666666668
14863,38187,23468.0
14864,38188,29742.024630541877
14865,38189,22815.0
14866,38190,20118.666666666668
14867,38191,20619.0
14868,38192,27566.666666666664
14869,38193,18761.42857142857
14870,38194,21464.5
14871,38195,20581.33333333333
14872,38197,23112.38095238095
14873,38198,19729.666666666664
14874,38199,25554.444444444445
14875,38200,25334.0
14876,38203,22232.30769230769
14877,38204,17667.619047619046
14878,38205,24370.666666666668
14879,38206,26214.0
14880,38207,18953.5
14881,38208,18683.478260869568
14882,38209,20040.166666666664
14883,38210,22487.826086956524
14884,38211,21553.75
14885,38212,18170.666666666668
14886,38213,22159.2
14887,38214,27669.0
14888,38215,25908.5
14891,38218,19299.2
14892,38219,19034.0
14893,38221,20242.083333333336
14894,38222,21703.75
14895,38223,25921.33333333333
14897,38225,20422.666666666668
14898,38226,18781.666666666668
14899,38228,19941.2
14900,38229,28354.0
14901,38230,27041.90476190476
14902,38231,22854.444444444445
14903,38232,22240.5
14904,38235,24306.0
14905,38236,21844.761904761905
14906,38237,19775.0
14907,38238,22598.09523809524
14908,38239,21132.17391304348
14909,38240,20438.26086956522
14911,38242,20792.0
14912,38243,17372.777777777777
14913,38244,22221.90476190476
14914,38245,19130.666666666668
14915,38246,21417.0
14916,38247,19046.11111111111
14917,38248,26535.5
14918,38249,31243.33333333333
14919,38250,21718.09523809524
14920,38252,26696.666666666664
14921,38253,19994.666666666668
14922,38254,22845.23809523809
14923,38255,18542.59523809524
14924,38256,21205.714285714286
14925,38257,20880.5
14927,38259,21644.0
14928,38260,23916.11111111111
14929,38261,19259.04761904762
14930,38262,23712.777777777777
14931,38263,23010.434782608696
14932,38264,21439.0
14933,38265,19708.666666666668
14934,38266,21607.14285714285
14935,38267,20184.0
14936,38268,22944.666666666668
14937,38269,18239.0
14938,38270,24593.0
14939,38271,25057.666666666664
14940,38272,19776.666666666668
14941,38273,23394.285714285717
14942,38274,22673.666666666668
14943,38275,18989.13043478261
14944,38276,21507.222222222223
14945,38277,23446.333333333336
14946,38278,21858.51851851852
14947,38279,23760.0
14948,38280,22316.5
14949,38281,24060.0
14950,38282,22749.04761904762
14951,38283,23652.666666666668
14952,38284,21045.5
14953,38285,22189.33333333333
14955,38287,21277.61904761905
14956,38288,24191.666666666668
14957,38289,20811.90476190476
14958,38290,19980.95238095238
14959,38291,19375.0
14960,38292,21437.14285714285
14961,38293,21651.666666666668
14962,38294,24688.0
14963,38295,21858.09523809524
14964,38296,23247.272727272728
14965,38297,20178.0
14966,38298,16511.818181818184
14967,38299,19705.86206896552
14968,38300,18657.61904761905
14969,38301,19258.666666666668
14970,38302,20012.5
14971,38303,23006.42857142857
14972,38304,21241.739130434784
14973,38305,22878.333333333336
14974,38306,22784.0
14975,38307,19432.85714285714
14976,38308,17630.645161290322
14977,38309,26360.5
14978,38310,22080.0
14979,38311,20080.869565217392
14980,38312,26009.2
14981,38313,24419.04761904762
14982,38314,20713.33333333333
14983,38315,19136.11111111111
14984,38316,18110.5
14985,38317,18578.69565217392
14986,38318,17396.129032258064
14987,38319,17635.714285714286
14988,38320,21002.666666666668
14989,38321,19584.5
14991,38323,21074.666666666668
14992,38324,20525.555555555555
14993,38325,25719.6
14994,38326,20077.2
14995,38328,29536.0
14998,38331,25855.76923076923
14999,38332,19813.0
15000,38333,17940.5
15001,38334,28070.5
15002,38335,20836.5
15003,38336,22555.33333333333
15004,38337,20259.0
15005,38338,22786.666666666668
15006,38339,23965.5
15007,38340,19553.92628205128
15008,38341,22535.714285714286
15009,38342,20947.916666666668
15010,38343,21030.333333333336
15011,38344,19116.5
15012,38345,21752.222222222223
15013,38346,21992.666666666668
15014,38347,19006.19047619048
15015,38348,25361.79761904762
15016,38349,21316.0
15017,38350,27429.28571428572
15018,38351,22819.0
15019,38352,25028.666666666668
15020,38353,21905.33333333333
15021,38354,21439.6
15022,38355,19868.107142857145
15023,38356,19148.666666666664
15024,38357,20535.76923076923
15025,38358,22271.33333333333
15026,38359,20517.083333333336
15027,38360,19386.666666666668
15029,38362,24720.4
15030,38363,18658.0
15031,38364,22419.0
15032,38365,21767.5
15033,38366,19973.5
15034,38367,24810.666666666668
15035,38368,23763.809523809523
15036,38369,22254.333333333336
15037,38370,20091.33333333333
15038,38372,20722.0
15039,38373,25061.5
15040,38374,22428.65079365079
15042,38376,20568.0
15043,38377,20500.98360655738
15044,38378,21488.666666666668
15045,38379,18363.75
15046,38380,19547.33333333333
15047,38381,22162.0
15048,38382,23722.0
15049,38383,25077.33333333333
15050,38384,20263.07692307692
15051,38386,20575.714285714286
15052,38387,21485.0
15053,38388,23832.0
15054,38389,23004.761904761905
15055,38390,21606.42857142857
15056,38391,20754.473684210527
15057,38392,24477.391304347828
15058,38393,21419.52380952381
15059,38394,19783.2
15060,38395,23040.47619047619
15061,38396,21392.5
15062,38397,32927.7
15063,38398,20107.5
15064,38399,20981.90476190476
15065,38400,23756.11111111111
15066,38401,20505.0
15067,38402,24013.5
15068,38403,21042.0
15069,38404,28736.0
15070,38405,23109.565217391308
15071,38406,18193.33333333333
15072,38407,25197.61904761905
15073,38408,25254.666666666664
15074,38409,18801.304347826088
15075,38410,20467.33333333333
15076,38412,20558.5
15077,38413,19960.11111111111
15079,38415,25393.0
15080,38416,18072.666666666668
15081,38417,23986.0
15082,38418,24130.47619047619
15083,38419,18763.5
15084,38420,22769.33333333333
15085,38421,19151.0
15086,38422,29968.475
15087,38423,20479.64285714286
15088,38424,18660.0
15089,38425,19794.285714285717
15090,38426,24850.0
15091,38427,19969.6
15093,38429,21978.33333333333
15094,38430,23791.739130434784
15095,38431,31690.0
15096,38432,25260.833333333336
15097,38433,25748.33333333333
15098,38434,20547.714285714283
15099,38435,26676.666666666668
15100,38436,27393.33333333333
15101,38437,22100.0
15102,38438,21330.416666666664
15103,38439,22388.8
15104,38440,21187.333333333336
15105,38442,22035.0
15106,38443,20443.384615384617
15107,38444,20274.0
15108,38445,23686.0
15109,38446,19657.777777777777
15110,38448,24453.33333333333
15111,38449,19646.666666666668
15112,38450,22500.4
15113,38451,22926.0
15114,38452,23517.777777777777
15115,38453,20990.0
15116,38454,19896.0
15117,38455,22756.666666666664
15118,38456,19760.0
15119,38457,18973.0
15120,38458,20838.8
15121,38459,24158.07692307692
15122,38460,22003.33333333333
15123,38462,23976.08695652174
15124,38463,20893.809523809523
15125,38464,21570.95238095238
15126,38465,20652.5
15127,38466,26184.666666666668
15128,38467,22949.2
15129,38468,20248.75
15131,38470,19728.666666666668
15132,38471,28334.0
15133,38472,25509.565217391308
15134,38473,19030.0
15135,38474,23253.888888888887
15136,38475,23816.666666666668
15137,38476,21764.0
15138,38478,21701.2
15139,38479,21846.11111111111
15140,38480,23377.61904761905
15141,38481,23545.0
15142,38483,21790.0
15143,38484,24557.14285714285
15144,38485,22256.4
15145,38486,26532.30769230769
15146,38487,25801.0
15147,38488,23765.454545454548
15148,38489,18815.0
15149,38490,21666.666666666668
15150,38492,22797.61904761905
15151,38494,21674.0
15152,38495,19617.33333333333
15153,38496,21697.0
15154,38497,19678.0
15155,38498,24933.33333333333
15156,38499,17331.90476190476
15157,38500,21178.0
15158,38501,21977.777777777777
15159,38503,26106.777777777777
15160,38504,24856.08695652174
15161,38505,20027.2
15162,38507,21405.0
15163,38508,21750.47619047619
15164,38509,17263.2
15165,38511,24591.5
15166,38512,23850.0
15167,38513,23109.64285714286
15168,38514,17690.666666666668
15169,38515,22446.0
15170,38516,26622.85714285714
15171,38517,20777.777777777777
15172,38518,20395.6
15173,38519,25635.714285714286
15174,38520,20071.6
15176,38522,16460.47619047619
15177,38523,20046.0
15178,38524,23837.5
15179,38525,22115.78947368421
15180,38526,24245.0
15181,38527,21684.583333333336
15182,38528,26344.32380952381
15183,38529,25993.33333333333
15184,38530,23512.5
15185,38531,20965.0
15186,38532,24363.07692307692
15187,38533,30221.33333333333
15188,38534,20361.666666666668
15189,38535,21718.0
15190,38536,23491.42857142857
15191,38537,20436.0
15192,38538,23761.90476190476
15193,38539,22668.8
15194,38540,24419.33333333333
15195,38541,20427.380952380958
15196,38542,24658.666666666668
15197,38543,19984.761904761905
15198,38544,18756.0
15199,38545,23076.5
15200,38546,21687.0
15201,38547,21682.5
15202,38548,21320.666666666668
15206,38552,22946.0
15207,38553,17536.060606060608
15208,38554,23982.17391304348
15209,38555,21954.0
15210,38556,22898.09523809524
15211,38557,25038.571428571428
15212,38558,27006.666666666664
15213,38559,20024.0
15214,38560,18621.11111111111
15215,38561,18066.53846153846
15216,38562,20050.666666666668
15217,38563,20275.833333333336
15218,38564,20524.53571428572
15219,38565,23612.0
15220,38566,24739.52380952381
15221,38567,20807.33333333333
15222,39001,20413.6
15226,39006,21029.04761904762
15227,39007,20257.61111111111
15228,39008,21897.61904761905
15229,39009,19960.0
15231,39011,19475.5
15232,39013,19545.0
15233,39014,23567.942028985508
15234,39015,21725.555555555555
15235,39016,18059.33333333333
15236,39017,20525.666666666664
15237,39018,20823.5
15238,39019,21116.666666666664
15240,39021,19047.0
15241,39022,20152.10648148148
15242,39023,19507.777777777777
15243,39024,20585.714285714286
15244,39025,19618.09523809524
15245,39026,23228.571428571428
15246,39027,19228.07692307692
15247,39028,18851.0
15248,39029,20294.761904761905
15249,39030,22026.5
15250,39031,20596.666666666668
15251,39032,25135.0
15252,39034,20108.4
15253,39035,20496.25
15255,39037,19188.8
15256,39038,22446.0
15257,39039,20951.2
15258,39040,19244.666666666668
15259,39041,20817.0
15260,39042,24934.761904761905
15261,39043,19678.0
15264,39047,25659.33333333333
15265,39048,21394.761904761905
15266,39049,21541.33333333333
15267,39050,21977.33333333333
15268,39051,20972.0
15270,39053,21780.666666666668
15273,39056,18294.309523809523
15275,39058,17931.739130434784
15276,39059,31138.69565217392
15278,39061,19978.53846153846
15280,39063,18668.0
15283,39066,21381.42857142857
15284,39068,18568.571428571428
15285,39069,21343.5
15286,39070,22533.78571428572
15287,39072,21047.0
15288,39073,20627.0
15289,39074,19823.33333333333
15290,39075,18586.0
15291,39076,21525.652173913044
15293,39078,20729.52380952381
15294,39079,20780.47619047619
15296,39081,21476.5
15297,39083,21664.5
15298,39084,19554.666666666668
15300,39086,18788.791666666668
15301,39088,21114.0
15303,39090,19221.666666666664
15304,39091,18246.0
15305,39092,19894.64285714286
15306,39093,18597.14285714285
15307,39094,21253.33333333333
15308,39095,20060.5
15309,39096,17896.25
15310,39097,19059.04761904762
15311,39099,21034.285714285717
15313,39101,20444.0
15314,39102,23168.888888888887
15315,39103,20657.0
15316,39104,18450.0
15317,39105,19670.666666666668
15318,39106,23651.90476190476
15319,39107,21910.0
15321,39109,20100.0
15324,39112,18256.0
15325,39113,20032.0
15326,39114,21016.0
15327,39115,23276.285714285717
15328,39116,21788.09523809524
15329,39117,18148.571428571428
15332,39120,21309.375
15333,39121,20953.33333333333
15334,39122,18677.2
15336,39124,18876.0
15337,39126,24572.714285714286
15338,39127,20961.90476190476
15339,39128,19152.777777777777
15340,39129,20197.666666666668
15341,39130,21491.0
15342,39131,22533.5
15345,39134,21608.07692307692
15346,39135,21835.2
15348,39137,20935.6
15349,39138,16724.0
15352,39141,20270.0
15353,39142,21563.33333333333
15355,39145,26436.666666666668
15356,39146,20031.5
15359,39149,19930.0
15360,39150,20622.38095238095
15361,39151,21596.666666666664
15362,39153,21642.0
15363,39154,19604.0
15365,39156,19691.90476190476
15367,39158,21146.153846153844
15368,39159,19787.222222222223
15369,39160,18911.53846153846
15371,39162,20944.4
15372,39163,21517.0
15373,39164,21768.666666666668
15375,39166,17320.555555555555
15376,39167,20205.714285714286
15378,39169,23983.6
15379,39170,20026.774193548383
15380,39171,21298.285714285717
15381,39172,22268.11904761905
15382,39173,17918.0
15385,39176,19141.42857142857
15386,39177,21442.14285714286
15388,39179,20791.90476190476
15389,39180,17602.666666666668
15390,39182,22326.0
15391,39183,20722.85714285714
15392,39184,21731.739130434784
15393,39185,20213.33333333333
15394,39186,21490.0
15395,39187,24505.583333333336
15396,39188,18132.0
15397,39189,19854.0
15398,39190,20896.666666666668
15401,39193,19562.0
15402,39194,18220.95238095238
15404,39196,17737.666666666664
15405,39197,20817.6
15406,39198,18813.0
15407,39199,21028.761904761905
15408,39200,19493.478260869568
15409,39201,18985.5
15410,39202,18879.166666666668
15413,39205,19558.69565217392
15414,39206,19331.304347826088
15416,39208,22058.62068965517
15417,39209,18528.666666666668
15418,39210,21128.285714285717
15419,39211,19670.384615384613
15421,39214,18855.0
15423,39216,18738.333333333336
15424,39217,24969.057971014496
15425,39218,22220.416666666668
15426,39219,22198.0
15427,39220,22113.33333333333
15430,39223,20907.33333333333
15432,39225,19225.0
15434,39227,20820.0
15435,39228,23078.947368421053
15436,39229,21364.5
15438,39232,20975.23809523809
15439,39233,19895.23809523809
15441,39235,18396.0
15444,39238,22664.285714285717
15446,39240,22706.11111111111
15447,39241,22667.33333333333
15449,39244,20791.11111111111
15450,39245,19047.33333333333
15451,39246,20213.5
15455,39250,20461.666666666668
15456,39251,20443.75
15457,39252,20753.846153846152
15458,39253,17585.5
15459,39254,19615.625
15460,39255,20562.666666666664
15461,39258,21492.0
15463,39260,20292.0
15464,39261,20244.4
15465,39262,22562.666666666668
15466,39263,18667.33333333333
15467,39264,20745.33333333333
15468,39265,22763.571428571428
15469,39266,18602.666666666668
15472,39269,19179.0
15473,39270,21376.666666666668
15474,39271,24286.4
15477,39274,25064.5
15478,39275,27389.14285714286
15480,39278,21642.30769230769
15481,39279,20538.69565217392
15482,39280,22365.23809523809
15485,39283,21605.23809523809
15486,39284,18808.0
15487,39285,19998.0
15488,39286,19976.0
15489,39287,18320.95238095238
15490,39288,21228.46153846154
15491,39289,17580.283882783882
15492,39290,20837.0
15493,39291,16868.0
15494,39292,20961.33333333333
15495,39293,21324.761904761905
15496,39294,26171.315789473687
15497,39295,20007.333333333336
15498,39296,21111.666666666668
15499,39297,25518.0
15501,39299,19212.315789473687
15502,39300,18185.23809523809
15503,39301,19232.38095238095
15505,39303,18676.666666666668
15506,39304,25984.666666666668
15507,39305,20956.19047619048
15508,39306,22336.166666666664
15509,39307,22426.4
15510,39308,19466.666666666664
15512,39310,20383.888888888887
15513,39312,19506.19047619048
15514,39313,22344.074074074077
15516,39315,21682.4
15517,39317,20164.0
15518,39318,20371.33333333333
15519,39319,17928.095238095237
15520,39320,19343.809523809523
15521,39321,23348.92857142857
15523,39323,20684.0
15525,39325,20890.666666666668
15526,39326,20040.416666666668
15527,39327,20097.14285714286
15528,39328,21207.533333333333
15530,39330,19260.5
15531,39331,22493.809523809523
15532,39332,20552.38095238095
15533,39333,17877.826086956524
15534,39334,19667.33333333333
15535,39335,19619.75
15536,39336,22501.5
15538,39338,20220.666666666668
15539,39339,20120.666666666668
15541,39341,20205.277777777777
15542,39342,19817.0
15544,39344,20006.333333333336
15545,39345,22255.714285714286
15546,39346,19255.0
15547,39347,17962.666666666668
15548,39348,23870.38260869565
15549,39349,24936.333333333336
15550,39350,18697.571428571428
15551,39351,20988.57142857143
15552,39352,21507.33333333333
15553,39353,19971.0
15554,39354,19180.76923076923
15555,39355,21481.33333333333
15556,39356,19799.5
15558,39360,19780.333333333336
15559,39361,18068.07692307692
15560,39362,20266.666666666668
15561,39363,18727.777777777777
15562,39364,18965.416666666668
15563,39365,19456.666666666668
15564,39366,18842.5
15565,39367,27213.0
15566,39368,19561.0
15567,39370,19265.416666666668
15568,39371,28407.0
15570,39373,20960.0
15571,39375,20813.75
15573,39377,18545.0
15574,39378,20866.666666666668
15575,39379,20636.19047619048
15579,39385,18677.6
15581,39387,19530.0
15582,39388,20324.5
15583,39389,21289.33333333333
15584,39390,18706.11111111111
15585,39391,21210.33333333333
15586,39392,21959.565217391308
15589,39395,20220.4
15590,39396,18467.33333333333
15591,39397,20066.0
15592,39398,20066.11111111111
15593,39399,17927.5
15594,39400,21151.666666666668
15595,39401,19890.0
15596,39402,19570.47619047619
15597,39403,20194.4
15598,39404,21138.0
15599,39405,21613.0
15600,39406,21136.4
15601,39407,23190.833333333336
15602,39408,18296.0
15603,39409,19783.913043478264
15604,39411,21297.0
15605,39412,20639.444444444445
15606,39413,19778.666666666668
15607,39414,20260.0
15608,39415,18555.666666666664
15609,39417,20362.8
15610,39418,18875.25
15612,39420,19377.85714285714
15613,39421,24297.6
15614,39422,22546.0
15615,39423,23186.8
15616,39424,19825.5
15618,39426,20605.0
15621,39429,19538.0
15623,39431,20444.0
15624,39432,18732.4
15625,39434,18974.5
15626,39435,19323.33333333333
15627,39436,20759.33333333333
15628,39437,18724.23076923077
15630,39439,20737.083333333336
15631,39440,19807.6
15632,39441,31938.33333333333
15633,39442,23281.0
15634,39443,19733.33333333333
15636,39445,19638.666666666668
15637,39446,22227.0
15638,39447,22995.0
15639,39448,20322.69230769231
15640,39449,22653.6
15641,39451,18949.583333333336
15642,39452,20451.90476190476
15643,39453,20673.913043478264
15646,39456,20377.0
15648,39458,20246.5
15649,39460,23281.25
15651,39462,19699.33333333333
15652,39463,23178.666666666668
15653,39464,21994.0
15654,39465,20446.11111111111
15655,39466,16368.0
15656,39467,20841.333333333336
15657,39468,17160.434782608696
15658,39469,20812.0
15659,39470,30363.870967741936
15660,39471,19743.33333333333
15661,39472,19856.166666666664
15663,39474,19320.5
15664,39475,18854.23076923077
15665,39476,19538.333333333336
15666,39477,19086.11111111111
15667,39478,18032.222222222223
15668,39479,22132.8
15669,39480,23940.1
15670,39481,20404.761904761905
15671,39482,21103.6
15672,39483,20831.666666666664
15673,39484,21568.666666666668
15674,39485,18908.71794871795
15675,39486,22053.33333333333
15676,39487,21546.0
15677,39488,20954.0
15678,39489,20382.14285714286
15679,39490,21129.166666666668
15680,39491,20547.0
15681,39492,22385.0
15682,39493,19039.055555555555
15683,39494,24200.0
15685,39497,19740.0
15686,39498,21580.4
15687,39499,20391.666666666668
15688,39500,18035.6
15689,39501,20280.0
15690,39502,18255.714285714286
15691,39503,22701.0
15692,39504,19986.666666666664
15694,39506,17968.4
15696,39508,19228.666666666668
15698,39510,23550.666666666668
15701,39513,19968.07692307692
15702,39514,18914.84615384616
15703,39517,20531.739130434784
15705,39519,19515.555555555555
15706,39520,19850.434782608696
15707,39522,18921.5
15708,39523,22412.38095238095
15709,39525,18917.5
15710,39526,21373.33333333333
15711,39527,22276.0
15712,39528,19907.14285714285
15714,39530,19236.19047619048
15715,39531,20846.19047619048
15717,39533,20930.47619047619
15718,39534,23308.666666666668
15719,39535,21134.5
15720,39537,21714.34782608696
15722,39539,20097.666666666664
15723,39540,20633.42857142857
15725,39543,22392.5
15727,39545,21048.33333333333
15728,39546,19142.0
15729,39547,19874.0
15731,39549,20021.0
15732,39550,18556.279069767443
15733,39551,17084.137931034482
15734,39552,21169.615384615383
15735,39553,22253.33333333333
15736,39554,20450.95238095238
15737,39555,18995.33333333333
15739,39557,21035.666666666668
15740,39558,20591.2
15741,39559,21136.5
15742,39560,22311.5
15743,39561,20062.38095238095
15744,39562,22856.08695652174
15745,39564,16459.0
15748,39567,23189.444444444445
15750,39569,17595.238095238095
15751,39570,20542.5
15752,39571,18193.33333333333
15753,39572,20087.777777777777
15754,39573,20588.666666666668
15755,39574,20908.58695652174
15757,39576,22555.23809523809
15758,39577,20629.04761904762
15759,39579,23781.5
15760,39581,19120.0
15761,39582,21651.33333333333
15762,39583,17744.0
15763,39584,23343.33333333333
15766,40001,19498.8
15767,40002,19366.785714285717
15768,40003,20725.6
15769,40004,21528.0
15770,40005,19161.90476190476
15771,40006,20208.0
15772,40007,19760.0
15774,40009,19647.61904761905
15775,40011,19387.894736842107
15776,40012,20109.666666666664
15777,40013,20818.4
15778,40014,22750.33333333333
15780,40016,20068.0
15781,40017,21114.0
15782,40018,19994.0
15783,40019,20260.0
15784,40020,20762.0
15785,40021,19290.416666666668
15786,40022,19501.2
15787,40023,19367.33333333333
15788,40024,20013.33333333333
15789,40025,21207.6
15790,40026,22298.09523809524
15791,40027,19356.0
15792,40028,17972.0
15793,40029,18850.0
15795,40031,21226.733333333334
15796,40032,17615.652173913044
15797,40033,20134.0
15798,40034,19405.666666666668
15799,40035,21404.761904761905
15800,40036,20905.384615384613
15801,40037,22048.46153846154
15803,40039,16853.333333333332
15804,40040,19450.0
15805,40041,19192.38095238095
15806,40042,19639.5
15807,40043,18500.04761904762
15808,40044,20382.0
15809,40046,20942.0
15810,40047,19769.666666666668
15811,40048,19591.53846153846
15812,40049,19757.33333333333
15813,40050,20280.555555555555
15814,40051,22666.0
15815,40052,18387.916666666668
15816,40053,19792.777777777777
15817,40054,20726.19047619048
15818,40055,22136.08695652174
15819,40056,20198.0
15820,40057,19885.33333333333
15821,40058,20135.555555555555
15822,40059,19416.59523809524
15823,40060,15999.166666666668
15824,40061,20785.0
15825,40062,21043.33333333333
15826,40063,21553.33333333333
15827,40064,20246.0
15828,40065,21183.333333333336
15829,40066,20914.666666666668
15830,40067,21126.08695652174
15831,40068,19385.33333333333
15832,40069,17536.666666666668
15833,40070,20497.5
15834,40071,20256.08695652174
15835,40072,19055.869565217392
15836,40073,18105.0
15837,40074,18497.391304347828
15838,40075,20266.42857142857
15839,40076,18481.25
15840,40077,19721.5
15841,40078,18343.666666666668
15842,40079,18926.0
15843,40080,18874.0
15844,40081,19855.0
15845,40082,19640.95238095238
15846,40083,20381.33333333333
15847,40084,21153.57142857143
15848,40085,18970.666666666668
15849,40086,20178.571428571428
15850,40087,17944.34782608696
15851,40088,18329.5
15852,40089,18291.875
15853,40090,18406.071428571428
15854,40091,20475.86206896552
15855,40092,19315.23809523809
15856,40093,19662.0
15857,40094,20053.33333333333
15858,40095,19222.5
15859,40096,17156.22222222222
15860,40097,20100.0
15861,40098,20218.666666666668
15862,40099,19496.666666666664
15863,40100,19304.25
15864,40101,19532.0
15865,40102,18600.666666666668
15866,40103,20428.33333333333
15867,40104,19385.384615384613
15868,40105,19390.0
15869,40106,18666.153846153848
15870,40107,20544.333333333336
15871,40108,20308.09523809524
15872,40109,16959.333333333332
15873,40110,18590.714285714286
15874,40111,20476.19047619048
15875,40112,20747.1875
15876,40113,19265.2
15877,40114,22189.64285714286
15878,40115,20282.666666666668
15879,40116,20029.0
15880,40117,19447.5
15881,40118,19538.888888888887
15882,40119,19368.96551724138
15883,40120,21194.666666666668
15884,40121,17905.0
